,Data,TempMaxPrevista
0,1/1980,35.757663999999984
1,2/1980,35.757663999999984
2,3/1980,35.757663999999984
3,4/1980,35.757663999999984
4,5/1980,35.757663999999984
5,6/1980,35.757663999999984
6,7/1980,35.757663999999984
7,8/1980,35.757663999999984
8,9/1980,35.757663999999984
9,10/1980,35.757663999999984
10,11/1980,35.757663999999984
11,12/1980,35.757663999999984
12,1/1981,35.757663999999984
13,2/1981,35.757663999999984
14,3/1981,35.757663999999984
15,4/1981,35.757663999999984
16,5/1981,35.757663999999984
17,6/1981,35.757663999999984
18,7/1981,35.757663999999984
19,8/1981,35.757663999999984
20,9/1981,35.757663999999984
21,10/1981,35.757663999999984
22,11/1981,35.757663999999984
23,12/1981,35.757663999999984
24,1/1982,35.757663999999984
25,2/1982,35.757663999999984
26,3/1982,35.757663999999984
27,4/1982,35.757663999999984
28,5/1982,35.757663999999984
29,6/1982,35.757663999999984
30,7/1982,35.757663999999984
31,8/1982,35.757663999999984
32,9/1982,35.757663999999984
33,10/1982,35.757663999999984
34,11/1982,35.757663999999984
35,12/1982,35.757663999999984
36,1/1983,35.757663999999984
37,2/1983,35.757663999999984
38,3/1983,35.757663999999984
39,4/1983,35.757663999999984
40,5/1983,35.757663999999984
41,6/1983,35.757663999999984
42,7/1983,35.757663999999984
43,8/1983,35.757663999999984
44,9/1983,35.757663999999984
45,10/1983,35.757663999999984
46,11/1983,35.757663999999984
47,12/1983,35.757663999999984
48,1/1984,35.757663999999984
49,2/1984,35.757663999999984
50,3/1984,35.757663999999984
51,4/1984,35.757663999999984
52,5/1984,35.757663999999984
53,6/1984,35.757663999999984
54,7/1984,35.757663999999984
55,8/1984,35.757663999999984
56,9/1984,35.757663999999984
57,10/1984,35.757663999999984
58,11/1984,35.757663999999984
59,12/1984,35.757663999999984
60,1/1985,35.757663999999984
61,2/1985,35.757663999999984
62,3/1985,35.757663999999984
63,4/1985,35.757663999999984
64,5/1985,35.757663999999984
65,6/1985,35.757663999999984
66,7/1985,35.757663999999984
67,8/1985,35.757663999999984
68,9/1985,35.757663999999984
69,10/1985,35.757663999999984
70,11/1985,35.757663999999984
71,12/1985,35.757663999999984
72,1/1986,35.757663999999984
73,2/1986,35.757663999999984
74,3/1986,35.757663999999984
75,4/1986,35.757663999999984
76,5/1986,35.757663999999984
77,6/1986,35.757663999999984
78,7/1986,35.757663999999984
79,8/1986,35.757663999999984
80,9/1986,35.757663999999984
81,10/1986,35.757663999999984
82,11/1986,35.757663999999984
83,12/1986,35.757663999999984
84,1/1987,35.757663999999984
85,2/1987,35.757663999999984
86,3/1987,35.757663999999984
87,4/1987,35.757663999999984
88,5/1987,35.757663999999984
89,6/1987,35.757663999999984
90,7/1987,35.757663999999984
91,8/1987,35.757663999999984
92,9/1987,35.757663999999984
93,10/1987,35.757663999999984
94,11/1987,35.757663999999984
95,12/1987,35.757663999999984
96,1/1988,35.757663999999984
97,2/1988,35.757663999999984
98,3/1988,35.757663999999984
99,4/1988,35.757663999999984
100,5/1988,35.757663999999984
101,6/1988,35.757663999999984
102,7/1988,35.757663999999984
103,8/1988,35.757663999999984
104,9/1988,35.757663999999984
105,10/1988,35.757663999999984
106,11/1988,35.757663999999984
107,12/1988,35.757663999999984
108,1/1989,35.757663999999984
109,2/1989,35.757663999999984
110,3/1989,35.757663999999984
111,4/1989,35.757663999999984
112,5/1989,35.757663999999984
113,6/1989,35.757663999999984
114,7/1989,35.757663999999984
115,8/1989,35.757663999999984
116,9/1989,35.757663999999984
117,10/1989,35.757663999999984
118,11/1989,35.757663999999984
119,12/1989,35.757663999999984
120,1/1990,35.757663999999984
121,2/1990,35.757663999999984
122,3/1990,35.757663999999984
123,4/1990,35.757663999999984
124,5/1990,35.757663999999984
125,6/1990,35.757663999999984
126,7/1990,35.757663999999984
127,8/1990,35.757663999999984
128,9/1990,35.757663999999984
129,10/1990,35.757663999999984
130,11/1990,35.757663999999984
131,12/1990,35.757663999999984
132,1/1991,35.757663999999984
133,2/1991,35.757663999999984
134,3/1991,35.757663999999984
135,4/1991,35.757663999999984
136,5/1991,35.757663999999984
137,6/1991,35.757663999999984
138,7/1991,35.757663999999984
139,8/1991,35.757663999999984
140,9/1991,35.757663999999984
141,10/1991,35.757663999999984
142,11/1991,35.757663999999984
143,12/1991,35.757663999999984
144,1/1992,35.757663999999984
145,2/1992,35.757663999999984
146,3/1992,35.757663999999984
147,4/1992,35.757663999999984
148,5/1992,35.757663999999984
149,6/1992,35.757663999999984
150,7/1992,35.757663999999984
151,8/1992,35.757663999999984
152,9/1992,35.757663999999984
153,10/1992,35.757663999999984
154,11/1992,35.757663999999984
155,12/1992,35.757663999999984
156,1/1993,35.757663999999984
157,2/1993,35.757663999999984
158,3/1993,35.757663999999984
159,4/1993,35.757663999999984
160,5/1993,35.757663999999984
161,6/1993,35.757663999999984
162,7/1993,35.757663999999984
163,8/1993,35.757663999999984
164,9/1993,35.757663999999984
165,10/1993,35.757663999999984
166,11/1993,35.245772499999994
167,12/1993,32.262158870967745
168,1/1994,31.91120661290323
169,2/1994,35.757663999999984
170,3/1994,35.757663999999984
171,4/1994,35.757663999999984
172,5/1994,34.31171170967742
173,6/1994,33.0122956
174,7/1994,33.79593077419354
175,8/1994,34.772929870967744
176,9/1994,35.98239223333333
177,10/1994,34.8888596451613
178,11/1994,33.205444066666665
179,12/1994,35.757663999999984
180,1/1995,32.00600961290323
181,2/1995,31.79363885714286
182,3/1995,32.05353654838709
183,4/1995,31.638632766666664
184,5/1995,32.28139961290323
