,Data,TempMaxPrevista
0,1/1980,31.067327677419367
1,2/1980,30.767731103448288
2,3/1980,30.255909387096775
3,4/1980,27.200627133333338
4,5/1980,27.33754719354839
5,6/1980,27.5399321
6,7/1980,29.154043806451615
7,8/1980,29.61830609677421
8,9/1980,30.428546566666675
9,10/1980,30.908595419354835
10,11/1980,31.238208333333333
11,12/1980,30.46787529032258
12,1/1981,30.1526706451613
13,2/1981,30.394813464285726
14,3/1981,30.943400935483872
15,4/1981,30.87706223333334
16,5/1981,30.89022061290324
17,6/1981,30.128169633333332
18,7/1981,29.41162019354839
19,8/1981,30.94130735483871
20,9/1981,30.425636000000004
21,10/1981,32.034604838709676
22,11/1981,29.306669499999998
23,12/1981,29.43735435483871
24,1/1982,31.206774225806452
25,2/1982,30.61333150000001
26,3/1982,31.343995516129027
27,4/1982,30.88453153333334
28,5/1982,30.763192451612905
29,6/1982,30.048477400000003
30,7/1982,31.911137129032255
31,8/1982,32.206024774193544
32,9/1982,32.0218995
33,10/1982,31.780063161290336
34,11/1982,31.36150686666667
35,12/1982,30.663545580645167
36,1/1983,32.46584580645161
37,2/1983,32.48161003571428
38,3/1983,32.34271925806451
39,4/1983,32.13843336666666
40,5/1983,32.153302
41,6/1983,28.547208033333334
42,7/1983,31.20324232258065
43,8/1983,32.01261380645161
44,9/1983,32.850014933333334
45,10/1983,32.533696000000006
46,11/1983,31.777884499999995
47,12/1983,31.96239464516129
48,1/1984,31.826091032258066
49,2/1984,30.96145168965517
50,3/1984,31.734487258064515
51,4/1984,31.335575799999997
52,5/1984,30.674526612903225
53,6/1984,30.154140533333326
54,7/1984,31.373642774193545
55,8/1984,32.48541296774193
56,9/1984,32.36861726666667
57,10/1984,31.751051645161294
58,11/1984,31.469659799999995
59,12/1984,31.745010096774198
60,1/1985,30.640709967741927
61,2/1985,31.067812500000002
62,3/1985,31.277925935483868
63,4/1985,30.777751366666674
64,5/1985,31.41722996774194
65,6/1985,30.152997133333333
66,7/1985,30.59982109677419
67,8/1985,30.379818580645164
68,9/1985,31.369112066666666
69,10/1985,32.13006416129032
70,11/1985,31.4086519
71,12/1985,31.38204012903225
72,1/1986,30.704450677419352
73,2/1986,29.97945464285715
74,3/1986,30.79155051612903
75,4/1986,30.781111
76,5/1986,31.323142161290324
77,6/1986,31.03062319999999
78,7/1986,31.043783483870964
79,8/1986,31.55711722580646
80,9/1986,31.836235333333338
81,10/1986,31.525699225806456
82,11/1986,31.65215853333333
83,12/1986,31.728477548387094
84,1/1987,31.310515645161292
85,2/1987,31.728204000000005
86,3/1987,32.24261009677421
87,4/1987,32.16865099999999
88,5/1987,31.773123096774192
89,6/1987,30.98211613333333
90,7/1987,33.685531612903226
91,8/1987,32.88815967741935
92,9/1987,34.126943233333336
93,10/1987,33.35286206451613
94,11/1987,31.85916973333333
95,12/1987,32.063380838709676
96,1/1988,31.355524999999993
97,2/1988,31.505377931034477
98,3/1988,32.74284451612904
99,4/1988,31.405950166666667
100,5/1988,30.16702564516129
101,6/1988,30.1965566
102,7/1988,29.82033877419355
103,8/1988,33.5109669032258
104,9/1988,33.12102616666667
105,10/1988,32.96011132258065
106,11/1988,32.04754890000001
107,12/1988,31.458367193548384
108,1/1989,31.03031322580645
109,2/1989,30.827067250000002
110,3/1989,31.223009870967743
111,4/1989,31.058930866666664
112,5/1989,30.818815967741937
113,6/1989,31.54188303333333
114,7/1989,30.949588548387098
115,8/1989,33.84619438709678
116,9/1989,33.6012133
117,10/1989,32.55968064516129
118,11/1989,32.60491196666666
119,12/1989,32.46443687096774
120,1/1990,31.603885387096774
121,2/1990,31.495601285714287
122,3/1990,31.98443000000001
123,4/1990,31.77624816666667
124,5/1990,31.139059451612912
125,6/1990,30.248628866666664
126,7/1990,31.22813761290323
127,8/1990,31.92263764516129
128,9/1990,31.570135566666668
129,10/1990,30.93413135483871
130,11/1990,30.5684551
131,12/1990,30.505485161290316
132,1/1991,30.571418999999995
133,2/1991,30.571418999999995
134,3/1991,30.571418999999995
135,4/1991,30.571418999999995
136,5/1991,30.571418999999995
137,6/1991,30.571418999999995
138,7/1991,30.571418999999995
139,8/1991,30.571418999999995
140,9/1991,30.571418999999995
141,10/1991,30.571418999999995
142,11/1991,30.571418999999995
143,12/1991,30.571418999999995
144,1/1992,30.571418999999995
145,2/1992,30.571418999999995
146,3/1992,30.571418999999995
147,4/1992,30.571418999999995
148,5/1992,30.571418999999995
149,6/1992,30.571418999999995
150,7/1992,30.571418999999995
151,8/1992,30.571418999999995
152,9/1992,30.571418999999995
153,10/1992,30.571418999999995
154,11/1992,30.571418999999995
155,12/1992,30.571418999999995
156,1/1993,30.24706383870968
157,2/1993,30.837016035714292
158,3/1993,30.948038064516126
159,4/1993,31.324445566666668
160,5/1993,31.450772032258058
161,6/1993,30.878475999999996
162,7/1993,30.96416203225807
163,8/1993,31.686539193548388
164,9/1993,32.90531743333333
165,10/1993,32.64385432258065
166,11/1993,30.3253936
167,12/1993,28.564173161290324
168,1/1994,28.180648580645165
169,2/1994,26.163043357142858
170,3/1994,27.754190129032256
171,4/1994,27.912881233333334
172,5/1994,27.97996929032258
173,6/1994,28.066050933333337
174,7/1994,27.758885999999997
175,8/1994,27.75279729032258
176,9/1994,28.734086599999998
177,10/1994,29.712016967741928
178,11/1994,30.325381033333333
179,12/1994,28.09394974193549
180,1/1995,27.94126387096774
181,2/1995,28.15058914285714
182,3/1995,29.20382832258065
183,4/1995,28.026436900000007
184,5/1995,27.77699932258065
185,6/1995,27.33111543333333
186,7/1995,28.59985493548387
