,Data,TempMinPrevista
0,1/1980,22.4253471935484
1,2/1980,22.656149137931042
2,3/1980,23.057790161290328
3,4/1980,22.16917426666667
4,5/1980,21.126848387096775
5,6/1980,20.156328300000002
6,7/1980,20.370762193548394
7,8/1980,20.502171741935488
8,9/1980,21.135017700000002
9,10/1980,22.346554548387104
10,11/1980,21.803532600000004
11,12/1980,22.376161387096783
12,1/1981,23.16742077419356
13,2/1981,23.40989028571428
14,3/1981,22.824340774193548
15,4/1981,21.778040266666675
16,5/1981,20.648783419354835
17,6/1981,20.99175406666667
18,7/1981,21.774580741935498
19,8/1981,21.985892258064528
20,9/1981,21.462018233333335
21,10/1981,21.59377267741936
22,11/1981,22.306155366666662
23,12/1981,22.848872774193556
24,1/1982,22.510672290322585
25,2/1982,23.020475142857144
26,3/1982,22.44316429032259
27,4/1982,21.534117166666668
28,5/1982,20.543266129032258
29,6/1982,21.268346500000007
30,7/1982,21.63298077419356
31,8/1982,21.450404290322584
32,9/1982,21.390760333333343
33,10/1982,21.83805712903227
34,11/1982,22.472451033333343
35,12/1982,22.522866774193563
36,1/1983,24.069649483870972
37,2/1983,23.92317889285715
38,3/1983,23.251646741935485
39,4/1983,21.980631533333334
40,5/1983,21.628571419354845
41,6/1983,19.385151999999998
42,7/1983,19.096941645161294
43,8/1983,18.161024225806457
44,9/1983,19.114848499999997
45,10/1983,20.62726348387097
46,11/1983,22.0196424
47,12/1983,23.041827645161288
48,1/1984,23.482832064516135
49,2/1984,22.787923034482763
50,3/1984,22.058011161290317
51,4/1984,20.97235773333333
52,5/1984,21.308399903225805
53,6/1984,20.978336
54,7/1984,20.435219258064517
55,8/1984,19.41761935483871
56,9/1984,19.3467993
57,10/1984,20.635999483870965
58,11/1984,20.722930666666667
59,12/1984,21.422858935483873
60,1/1985,21.770911612903223
61,2/1985,23.418228535714285
62,3/1985,23.005614258064515
63,4/1985,22.4267853
64,5/1985,20.133159096774193
65,6/1985,18.956891633333335
66,7/1985,19.056511129032256
67,8/1985,20.49452506451612
68,9/1985,18.99540653333333
69,10/1985,20.16272961290323
70,11/1985,20.3188353
71,12/1985,21.32947116129032
72,1/1986,22.571461999999997
73,2/1986,23.099882071428567
74,3/1986,22.837352677419354
75,4/1986,21.81697266666667
76,5/1986,21.829192645161285
77,6/1986,19.737629366666667
78,7/1986,18.746477290322577
79,8/1986,19.878116741935486
80,9/1986,19.410020566666667
81,10/1986,20.026247741935485
82,11/1986,21.694561700000005
83,12/1986,22.238391645161286
84,1/1987,22.977374000000005
85,2/1987,22.722700142857146
86,3/1987,21.838312000000002
87,4/1987,22.064500000000002
88,5/1987,20.878957838709674
89,6/1987,19.38865643333333
90,7/1987,21.179291193548387
91,8/1987,19.59568516129032
92,9/1987,19.24443686666667
93,10/1987,20.50628616129032
94,11/1987,21.582313600000003
95,12/1987,22.486519451612903
96,1/1988,23.788903870967744
97,2/1988,22.60069327586207
98,3/1988,22.461934290322578
99,4/1988,21.975509233333334
100,5/1988,20.84216951612903
101,6/1988,19.175255733333326
102,7/1988,18.469343612903227
103,8/1988,19.3691344516129
104,9/1988,19.93124286666667
105,10/1988,19.85210287096774
106,11/1988,20.5851967
107,12/1988,21.429968838709673
108,1/1989,22.630449903225802
109,2/1989,22.795194571428574
110,3/1989,22.584698096774193
111,4/1989,22.24172456666667
112,5/1989,20.24003058064516
113,6/1989,19.812253800000004
114,7/1989,19.14626777419355
115,8/1989,19.57978819354839
116,9/1989,19.727309966666667
117,10/1989,20.104591741935486
118,11/1989,21.015165000000003
119,12/1989,21.37328912903226
120,1/1990,24.56551422580645
121,2/1990,23.442982535714286
122,3/1990,23.654367999999995
123,4/1990,23.806192166666662
124,5/1990,20.2351284516129
125,6/1990,19.25616826666667
126,7/1990,18.590812612903225
127,8/1990,18.292837806451615
128,9/1990,19.1611388
129,10/1990,21.335510129032258
130,11/1990,22.891592533333338
131,12/1990,22.366884000000017
132,1/1991,22.849724645161288
133,2/1991,23.745974607142852
134,3/1991,21.987338741935485
135,4/1991,22.0320138
136,5/1991,20.714275645161287
137,6/1991,20.630435933333334
138,7/1991,19.230310838709677
139,8/1991,19.044015935483873
140,9/1991,22.10918823333335
141,10/1991,20.295434032258065
142,11/1991,22.366884000000017
143,12/1991,22.366884000000017
144,1/1992,22.366884000000017
145,2/1992,22.366884000000017
146,3/1992,22.366884000000017
147,4/1992,22.366884000000017
148,5/1992,22.366884000000017
149,6/1992,22.366884000000017
150,7/1992,22.366884000000017
151,8/1992,22.366884000000017
152,9/1992,22.366884000000017
153,10/1992,22.366884000000017
154,11/1992,22.366884000000017
155,12/1992,22.366884000000017
156,1/1993,22.366884000000017
157,2/1993,22.366884000000017
158,3/1993,22.366884000000017
159,4/1993,22.366884000000017
160,5/1993,22.366884000000017
161,6/1993,22.366884000000017
162,7/1993,22.366884000000017
163,8/1993,22.366884000000017
164,9/1993,22.366884000000017
165,10/1993,22.366884000000017
166,11/1993,22.366884000000017
167,12/1993,22.366884000000017
168,1/1994,22.366884000000017
169,2/1994,22.366884000000017
170,3/1994,22.366884000000017
171,4/1994,22.366884000000017
172,5/1994,22.366884000000017
173,6/1994,22.366884000000017
174,7/1994,22.366884000000017
175,8/1994,22.366884000000017
176,9/1994,22.366884000000017
177,10/1994,22.366884000000017
178,11/1994,22.366884000000017
179,12/1994,22.366884000000017
180,1/1995,22.366884000000017
181,2/1995,22.366884000000017
182,3/1995,22.366884000000017
183,4/1995,22.366884000000017
184,5/1995,22.366884000000017
185,6/1995,22.366884000000017
