,Data,TempMinPrevista
0,1/1980,18.9839565483871
1,2/1980,20.192900413793105
2,3/1980,20.936186387096775
3,4/1980,17.562376999999994
4,5/1980,15.402445145161288
5,6/1980,14.290178876666666
6,7/1980,14.892208825806444
7,8/1980,13.360502919354834
8,9/1980,13.048728623333329
9,10/1980,15.738128967741934
10,11/1980,16.41949826666666
11,12/1980,18.890043129032254
12,1/1981,20.324685225806448
13,2/1981,19.887663678571425
14,3/1981,18.406821419354838
15,4/1981,16.46040688333333
16,5/1981,16.176927048387096
17,6/1981,13.615222749999996
18,7/1981,13.242802270967742
19,8/1981,12.74607108064516
20,9/1981,14.373618749999999
21,10/1981,14.314451483870968
22,11/1981,17.9263328
23,12/1981,17.627701548387098
24,1/1982,18.515940322580644
25,2/1982,20.442071000000006
26,3/1982,19.108164612903227
27,4/1982,16.415779716666666
28,5/1982,13.53483342580645
29,6/1982,13.772668833333325
30,7/1982,12.385462419354837
31,8/1982,13.469460477419355
32,9/1982,14.93293023333333
33,10/1982,14.470303016129032
34,11/1982,16.807825183333332
35,12/1982,18.716856741935484
36,1/1983,21.627758225806456
37,2/1983,20.818595285714284
38,3/1983,18.387252354838708
39,4/1983,16.81653335
40,5/1983,15.034146558064513
41,6/1983,9.473191443333333
42,7/1983,10.665848361290323
43,8/1983,12.113289538709676
44,9/1983,11.71902495333333
45,10/1983,15.419202741935484
46,11/1983,17.820269466666666
47,12/1983,19.738601935483867
48,1/1984,22.144359741935478
49,2/1984,22.27004493103448
50,3/1984,19.751701774193545
51,4/1984,15.985750599999998
52,5/1984,14.510986645161289
53,6/1984,11.17216146
54,7/1984,10.778817441935486
55,8/1984,9.565116600000001
56,9/1984,12.966857316666664
57,10/1984,15.627965580645162
58,11/1984,16.481479666666665
59,12/1984,16.796410612903227
60,1/1985,16.13202999999999
61,2/1985,16.13202999999999
62,3/1985,16.13202999999999
63,4/1985,16.13202999999999
64,5/1985,16.13202999999999
65,6/1985,16.13202999999999
66,7/1985,16.13202999999999
67,8/1985,16.13202999999999
68,9/1985,16.13202999999999
69,10/1985,16.13202999999999
70,11/1985,16.13202999999999
71,12/1985,16.13202999999999
72,1/1986,16.13202999999999
73,2/1986,16.13202999999999
74,3/1986,16.13202999999999
75,4/1986,16.13202999999999
76,5/1986,16.13202999999999
77,6/1986,16.13202999999999
78,7/1986,16.13202999999999
79,8/1986,16.13202999999999
80,9/1986,16.13202999999999
81,10/1986,16.13202999999999
82,11/1986,16.13202999999999
83,12/1986,16.13202999999999
84,1/1987,16.13202999999999
85,2/1987,16.13202999999999
86,3/1987,16.13202999999999
87,4/1987,16.13202999999999
88,5/1987,16.13202999999999
89,6/1987,16.13202999999999
90,7/1987,16.13202999999999
91,8/1987,16.13202999999999
92,9/1987,16.13202999999999
93,10/1987,16.13202999999999
94,11/1987,16.13202999999999
95,12/1987,16.13202999999999
96,1/1988,20.782110774193548
97,2/1988,19.6260844137931
98,3/1988,20.47730203225806
99,4/1988,14.210670200000001
100,5/1988,10.467937754838708
101,6/1988,7.81714548
102,7/1988,8.29885256451613
103,8/1988,11.662083151612903
104,9/1988,12.764692129999998
105,10/1988,13.666726080645157
106,11/1988,15.698724933333331
107,12/1988,19.224729774193552
108,1/1989,20.536804290322582
109,2/1989,20.383639642857144
110,3/1989,19.068204322580648
111,4/1989,16.87540076666667
112,5/1989,12.308572177419355
113,6/1989,11.555770833333332
114,7/1989,8.417770061290323
115,8/1989,11.02535661935484
116,9/1989,11.918465159999998
117,10/1989,13.477626225806448
118,11/1989,16.67413243333333
119,12/1989,19.38801319354839
120,1/1990,20.401579806451615
121,2/1990,20.30021064285714
122,3/1990,19.46406070967742
123,4/1990,17.98615546666667
124,5/1990,11.25296788064516
125,6/1990,8.589455003333335
126,7/1990,8.95581265483871
127,8/1990,10.709379619354838
128,9/1990,12.015533690000003
129,10/1990,17.22876125806452
130,11/1990,18.819944566666663
131,12/1990,18.129625838709675
132,1/1991,18.563606096774187
133,2/1991,18.37642646428571
134,3/1991,19.125153258064515
135,4/1991,16.5761303
136,5/1991,15.060086161290322
137,6/1991,11.760100176666665
138,7/1991,9.740717170967741
139,8/1991,12.502761145161292
140,9/1991,13.314290449999996
141,10/1991,16.0483295483871
142,11/1991,17.227758633333337
143,12/1991,20.65031912903225
144,1/1992,20.06167635483871
145,2/1992,21.395399068965517
146,3/1992,19.92131532258065
147,4/1992,17.041849383333332
148,5/1992,12.949570722580646
149,6/1992,12.084986723333335
150,7/1992,8.515640641935482
151,8/1992,10.129739812903225
152,9/1992,12.9980217
153,10/1992,15.213776596774194
154,11/1992,16.503162666666665
155,12/1992,19.388018548387098
156,1/1993,21.44063664516129
157,2/1993,19.96632635714286
158,3/1993,19.614163741935478
159,4/1993,17.51152246666667
160,5/1993,13.043206693548386
161,6/1993,9.631920186666665
162,7/1993,9.598251229032257
163,8/1993,9.052707393548385
164,9/1993,12.146368423333335
165,10/1993,16.287758274193553
166,11/1993,17.539573166666667
167,12/1993,18.66248458064516
168,1/1994,18.96948224193548
169,2/1994,20.078586071428578
170,3/1994,18.303941064516128
171,4/1994,14.986065066666669
172,5/1994,15.568613338709676
173,6/1994,10.442772966666666
174,7/1994,11.571822806451616
175,8/1994,11.133610648387098
176,9/1994,13.652502296666666
177,10/1994,16.012100564516132
178,11/1994,16.799665583333333
179,12/1994,20.119450580645164
180,1/1995,21.138314806451614
181,2/1995,19.45718110714285
182,3/1995,18.497006064516125
183,4/1995,15.096047583333329
184,5/1995,12.226836854838705
185,6/1995,10.416190013333333
