,Data,TempMaxPrevista
0,1/1980,33.258403032258066
1,2/1980,31.971781551724128
2,3/1980,33.023656129032254
3,4/1980,33.079038800000006
4,5/1980,32.15682835483871
5,6/1980,30.6729679
6,7/1980,30.986414774193545
7,8/1980,34.236756
8,9/1980,33.33439716666666
9,10/1980,35.187471903225806
10,11/1980,32.854384333333336
11,12/1980,32.29256987096774
12,1/1981,32.11987193548388
13,2/1981,32.65881014285715
14,3/1981,32.59595706451613
15,4/1981,33.56862663333334
16,5/1981,33.52486951612903
17,6/1981,29.155015866666663
18,7/1981,29.35406712903226
19,8/1981,34.346896935483876
20,9/1981,32.8683506
21,10/1981,34.041140225806444
22,11/1981,33.380316433333334
23,12/1981,32.77501183870967
24,1/1982,32.237795806451615
25,2/1982,32.43724821428572
26,3/1982,31.78498390322581
27,4/1982,32.212119333333334
28,5/1982,31.590427774193547
29,6/1982,31.298233466666666
30,7/1982,33.26308761290321
31,8/1982,33.10962687096774
32,9/1982,32.790405533333335
33,10/1982,34.26580419354838
34,11/1982,33.91058546666666
35,12/1982,33.054331838709686
36,1/1983,32.51887403225807
37,2/1983,33.826744964285716
38,3/1983,33.31640451612903
39,4/1983,33.662343433333334
40,5/1983,33.2227269032258
41,6/1983,28.82599786666666
42,7/1983,30.500027612903228
43,8/1983,31.333389935483872
44,9/1983,32.61399229999999
45,10/1983,32.35793535483871
46,11/1983,31.616050499999993
47,12/1983,32.51904
48,1/1984,33.14086229032258
49,2/1984,32.71992506896552
50,3/1984,32.753534709677425
51,4/1984,31.734579466666663
52,5/1984,32.01634680645161
53,6/1984,30.498491633333337
54,7/1984,32.42919787096774
55,8/1984,32.20043151612903
56,9/1984,34.053312366666674
57,10/1984,34.92457706451613
58,11/1984,33.66897396666666
59,12/1984,32.463372451612905
60,1/1985,31.631123129032265
61,2/1985,33.52295664285713
62,3/1985,32.88050864516128
63,4/1985,32.47556593333334
64,5/1985,32.84077048387097
65,6/1985,30.106140266666664
66,7/1985,31.828976774193546
67,8/1985,32.22545029032258
68,9/1985,33.28297273333333
69,10/1985,34.86191961290323
70,11/1985,34.0218196
71,12/1985,35.212734322580644
72,1/1986,33.65909122580644
73,2/1986,32.81207275
74,3/1986,33.04923929032258
75,4/1986,34.1046322
76,5/1986,32.242262322580636
77,6/1986,31.550041133333334
78,7/1986,32.061748193548375
79,8/1986,33.42563732258065
80,9/1986,32.08969613333334
81,10/1986,33.594282129032266
82,11/1986,35.017880466666675
83,12/1986,33.5313155483871
84,1/1987,33.507174225806466
85,2/1987,33.369890178571424
86,3/1987,32.78539619354839
87,4/1987,34.04665416666667
88,5/1987,31.856937354838713
89,6/1987,30.54753713333333
90,7/1987,33.112885935483874
91,8/1987,32.07987645161291
92,9/1987,35.47610469999999
93,10/1987,35.61406793548388
94,11/1987,34.43915886666666
95,12/1987,33.38643225806452
96,1/1988,33.541431451612894
97,2/1988,32.78782579310346
98,3/1988,33.530830225806454
99,4/1988,32.93290223333334
100,5/1988,30.97813496774193
101,6/1988,30.81618156666666
102,7/1988,29.088419000000005
103,8/1988,34.52776570967742
104,9/1988,35.63724263333334
105,10/1988,35.51385348387096
106,11/1988,34.453920366666665
107,12/1988,33.32130200000001
108,1/1989,32.26520596774193
109,2/1989,32.654879642857146
110,3/1989,32.5076025483871
111,4/1989,32.8428759
112,5/1989,31.34764209677419
113,6/1989,31.7590609
114,7/1989,30.276944064516123
115,8/1989,32.864243290322584
116,9/1989,33.03574913333334
117,10/1989,35.39449761290322
118,11/1989,34.696703133333344
119,12/1989,33.19155780645162
120,1/1990,30.864674000000015
121,2/1990,30.86467400000001
122,3/1990,30.864674000000015
123,4/1990,30.864674000000015
124,5/1990,30.864674000000015
125,6/1990,30.864674000000015
126,7/1990,30.864674000000015
127,8/1990,30.864674000000015
128,9/1990,30.864674000000015
129,10/1990,30.864674000000015
130,11/1990,30.864674000000015
131,12/1990,30.864674000000015
132,1/1991,30.864674000000015
133,2/1991,30.86467400000001
134,3/1991,30.864674000000015
135,4/1991,30.864674000000015
136,5/1991,30.864674000000015
137,6/1991,30.864674000000015
138,7/1991,30.864674000000015
139,8/1991,30.864674000000015
140,9/1991,30.864674000000015
141,10/1991,30.864674000000015
142,11/1991,30.864674000000015
143,12/1991,30.864674000000015
144,1/1992,31.077631741935498
145,2/1992,30.86467400000001
146,3/1992,30.864674000000015
147,4/1992,30.864674000000015
148,5/1992,30.864674000000015
149,6/1992,30.864674000000015
150,7/1992,30.864674000000015
151,8/1992,30.864674000000015
152,9/1992,30.864674000000015
153,10/1992,30.864674000000015
154,11/1992,30.864674000000015
155,12/1992,30.864674000000015
156,1/1993,31.848257290322596
157,2/1993,31.132588857142867
158,3/1993,31.134680774193562
159,4/1993,31.085774166666674
160,5/1993,30.71539541935485
161,6/1993,30.809138033333344
162,7/1993,30.721037838709687
163,8/1993,30.901540967741948
164,9/1993,30.984037866666675
165,10/1993,32.16231519354839
166,11/1993,32.53559503333333
167,12/1993,32.23911396774194
168,1/1994,30.864674000000015
169,2/1994,30.86467400000001
170,3/1994,30.864674000000015
171,4/1994,30.864674000000015
172,5/1994,30.864674000000015
173,6/1994,30.864674000000015
174,7/1994,30.864674000000015
175,8/1994,30.864674000000015
176,9/1994,30.864674000000015
177,10/1994,30.864674000000015
178,11/1994,30.864674000000015
179,12/1994,30.864674000000015
180,1/1995,31.379397451612903
181,2/1995,31.76766
182,3/1995,33.31719058064517
183,4/1995,31.763963966666665
184,5/1995,30.95166822580644
185,6/1995,30.95360406666667
186,7/1995,32.60539632258064
