,Data,TempMinPrevista
0,1/1980,22.681230806451612
1,2/1980,21.963660827586203
2,3/1980,22.12197335483871
3,4/1980,21.14725783333333
4,5/1980,21.14378525806452
5,6/1980,20.48340726666667
6,7/1980,18.778920903225803
7,8/1980,18.63655338709678
8,9/1980,19.804972799999998
9,10/1980,20.386643032258068
10,11/1980,21.12037946666666
11,12/1980,21.51497993548387
12,1/1981,20.92962499999999
13,2/1981,20.92962499999999
14,3/1981,20.92962499999999
15,4/1981,20.92962499999999
16,5/1981,20.92962499999999
17,6/1981,20.92962499999999
18,7/1981,20.92962499999999
19,8/1981,20.92962499999999
20,9/1981,20.92962499999999
21,10/1981,20.92962499999999
22,11/1981,20.92962499999999
23,12/1981,20.92962499999999
24,1/1982,20.92962499999999
25,2/1982,20.92962499999999
26,3/1982,20.92962499999999
27,4/1982,20.92962499999999
28,5/1982,20.92962499999999
29,6/1982,20.92962499999999
30,7/1982,20.92962499999999
31,8/1982,20.92962499999999
32,9/1982,20.92962499999999
33,10/1982,20.92962499999999
34,11/1982,20.92962499999999
35,12/1982,20.92962499999999
36,1/1983,20.92962499999999
37,2/1983,20.92962499999999
38,3/1983,20.92962499999999
39,4/1983,20.92962499999999
40,5/1983,20.92962499999999
41,6/1983,20.92962499999999
42,7/1983,20.92962499999999
43,8/1983,20.92962499999999
44,9/1983,20.92962499999999
45,10/1983,20.92962499999999
46,11/1983,20.92962499999999
47,12/1983,20.92962499999999
48,1/1984,20.92962499999999
49,2/1984,20.92962499999999
50,3/1984,20.92962499999999
51,4/1984,20.92962499999999
52,5/1984,20.92962499999999
53,6/1984,20.92962499999999
54,7/1984,20.92962499999999
55,8/1984,20.92962499999999
56,9/1984,20.92962499999999
57,10/1984,20.92962499999999
58,11/1984,20.92962499999999
59,12/1984,20.92962499999999
60,1/1985,20.92962499999999
61,2/1985,20.92962499999999
62,3/1985,20.92962499999999
63,4/1985,20.92962499999999
64,5/1985,20.92962499999999
65,6/1985,20.92962499999999
66,7/1985,20.92962499999999
67,8/1985,20.92962499999999
68,9/1985,20.92962499999999
69,10/1985,20.92962499999999
70,11/1985,20.92962499999999
71,12/1985,20.92962499999999
72,1/1986,20.417740645161295
73,2/1986,20.380384107142856
74,3/1986,20.746008870967742
75,4/1986,20.78898606666667
76,5/1986,20.990511612903227
77,6/1986,20.92962499999999
78,7/1986,20.088735225806445
79,8/1986,19.851875612903225
80,9/1986,20.92962499999999
81,10/1986,20.483369516129038
82,11/1986,20.92962499999999
83,12/1986,20.55277170967741
84,1/1987,20.499653870967744
85,2/1987,20.46044157142857
86,3/1987,20.536963967741933
87,4/1987,21.250084633333326
88,5/1987,21.480690161290322
89,6/1987,21.026276266666667
90,7/1987,20.168529258064513
91,8/1987,20.078511451612908
92,9/1987,20.292071766666663
93,10/1987,20.764233548387093
94,11/1987,21.608951533333336
95,12/1987,20.92962499999999
96,1/1988,22.082254387096775
97,2/1988,21.980813896551723
98,3/1988,22.82193206451613
99,4/1988,22.285901466666665
100,5/1988,21.698036354838706
101,6/1988,20.73119773333333
102,7/1988,20.92962499999999
103,8/1988,18.84125309677419
104,9/1988,19.358543266666672
105,10/1988,20.92962499999999
106,11/1988,20.844939966666672
107,12/1988,21.711235935483867
108,1/1989,21.572326999999998
109,2/1989,21.98479760714286
110,3/1989,22.219710419354843
111,4/1989,20.92962499999999
112,5/1989,20.92962499999999
113,6/1989,20.92962499999999
114,7/1989,20.92962499999999
115,8/1989,20.92962499999999
116,9/1989,20.92962499999999
117,10/1989,20.92962499999999
118,11/1989,20.92962499999999
119,12/1989,20.92962499999999
120,1/1990,20.92962499999999
121,2/1990,20.92962499999999
122,3/1990,20.92962499999999
123,4/1990,20.92962499999999
124,5/1990,20.92962499999999
125,6/1990,20.92962499999999
126,7/1990,20.92962499999999
127,8/1990,20.92962499999999
128,9/1990,20.92962499999999
129,10/1990,20.92962499999999
130,11/1990,20.92962499999999
131,12/1990,20.92962499999999
132,1/1991,20.92962499999999
133,2/1991,20.92962499999999
134,3/1991,20.92962499999999
135,4/1991,20.92962499999999
136,5/1991,20.92962499999999
137,6/1991,20.92962499999999
138,7/1991,20.92962499999999
139,8/1991,20.92962499999999
140,9/1991,20.92962499999999
141,10/1991,20.92962499999999
142,11/1991,20.92962499999999
143,12/1991,20.92962499999999
144,1/1992,20.92962499999999
145,2/1992,20.92962499999999
146,3/1992,20.92962499999999
147,4/1992,20.92962499999999
148,5/1992,20.92962499999999
149,6/1992,20.92962499999999
150,7/1992,20.92962499999999
151,8/1992,20.92962499999999
152,9/1992,20.92962499999999
153,10/1992,20.92962499999999
154,11/1992,20.92962499999999
155,12/1992,20.92962499999999
156,1/1993,21.857546935483875
157,2/1993,21.929294285714285
158,3/1993,22.27584000000001
159,4/1993,22.125527600000005
160,5/1993,21.05595725806451
161,6/1993,20.92962499999999
162,7/1993,20.92962499999999
163,8/1993,20.92962499999999
164,9/1993,20.92962499999999
165,10/1993,20.92962499999999
166,11/1993,20.69378426666667
167,12/1993,20.837420000000005
168,1/1994,21.583838709677426
169,2/1994,21.681287571428577
170,3/1994,21.619363032258065
171,4/1994,21.464665699999994
172,5/1994,20.921996451612895
173,6/1994,20.1760907
174,7/1994,19.706554709677423
175,8/1994,19.4881964516129
176,9/1994,19.888909599999998
177,10/1994,20.615406903225807
178,11/1994,20.4553051
179,12/1994,20.85424206451613
180,1/1995,20.960720903225813
181,2/1995,21.65376757142857
182,3/1995,21.979454290322572
183,4/1995,21.022642966666673
184,5/1995,20.955361741935484
185,6/1995,20.3838186
