,Data,TempMaxPrevista,TempMaxINMET,NumDias
80,4/1997,29.62662816666667,29.476666666666663,30
81,5/1997,28.50849232258064,28.5741935483871,31
82,6/1997,28.322365400000002,28.5,30
83,7/1997,27.132765032258057,26.880645161290317,31
84,8/1997,27.230501032258065,27.07741935483871,31
85,9/1997,28.817077100000006,29.576666666666668,30
86,10/1997,30.135309096774193,30.95806451612904,31
87,11/1997,30.57236063333333,31.306666666666672,30
88,12/1997,31.331110580645156,31.493548387096777,31
89,1/1998,31.360206870967737,31.261290322580646,31
90,2/1998,31.216339392857147,31.685714285714294,28
91,3/1998,31.967163935483875,32.15483870967742,31
92,4/1998,31.46906286666667,31.64333333333333,30
93,5/1998,29.793285741935488,29.93870967741936,31
94,6/1998,28.604169499999998,28.65333333333333,30
95,7/1998,27.92396596774194,28.116129032258065,31
96,8/1998,27.743552677419355,27.71612903225806,31
97,9/1998,28.6503097,28.393333333333324,30
98,10/1998,29.65640377419355,29.509677419354833,31
99,11/1998,31.110284166666656,31.35,30
100,12/1998,31.683368322580645,31.85483870967742,31
101,1/1999,31.47070864516129,31.416129032258063,31
102,2/1999,31.01455146428571,31.171428571428574,28
103,3/1999,31.043605354838714,31.2516129032258,31
104,4/1999,31.10748556666666,31.169999999999995,30
105,5/1999,29.308980451612907,29.025806451612894,31
106,6/1999,28.68179643333333,28.76333333333333,30
107,7/1999,27.883970806451618,27.48064516129032,31
108,8/1999,27.458491548387094,27.322580645161295,31
109,9/1999,27.729073800000002,27.383333333333336,30
110,10/1999,28.771702129032263,28.48064516129032,31
111,11/1999,30.459644900000004,30.02333333333333,30
112,12/1999,30.764268580645158,30.787096774193547,31
113,1/2000,30.27088625806451,30.316129032258058,31
114,2/2000,30.512152896551726,30.76206896551724,29
115,3/2000,30.18608903225807,30.645161290322573,31
116,4/2000,29.788199799999994,29.703333333333337,30
117,5/2000,28.90812483870968,29.016129032258057,31
118,6/2000,28.100353266666666,27.863333333333337,30
119,7/2000,26.976089548387087,26.93548387096774,31
120,8/2000,27.553566419354837,27.622580645161282,31
121,9/2000,27.391962000000003,27.646666666666658,30
122,10/2000,28.519003838709672,29.090322580645164,31
123,11/2000,29.52581616666667,30.619999999999997,30
124,12/2000,28.975369161290317,30.170967741935485,31
125,1/2001,30.093242451612895,30.5,31
126,2/2001,31.06490203571428,31.428571428571427,28
127,3/2001,30.69511583870968,31.464516129032262,31
128,4/2001,29.781995900000002,29.94333333333334,30
129,5/2001,29.845588870967745,30.409677419354836,31
130,6/2001,27.695253799999996,27.886666666666663,30
131,7/2001,27.56101003225806,27.232258064516127,31
132,8/2001,27.381517967741935,27.30967741935485,31
133,9/2001,28.61755453333334,28.839999999999996,30
134,10/2001,29.085281225806444,29.767741935483873,31
135,11/2001,29.650869566666668,30.399999999999995,30
136,12/2001,29.42385135483871,30.164516129032254,31
137,1/2002,28.931734225806455,29.509677419354837,31
138,2/2002,30.176766464285713,30.89642857142857,28
139,3/2002,29.871338483870968,30.193548387096776,31
140,4/2002,29.774452333333333,29.850000000000005,30
141,5/2002,28.73478538709677,29.02903225806451,31
142,6/2002,27.57249737931035,27.53103448275862,29
143,7/2002,27.990780838709682,27.480645161290322,31
144,8/2002,27.497376000000003,27.274193548387096,31
145,9/2002,28.693374633333335,29.07,30
146,10/2002,29.230851645161298,29.709677419354833,31
147,11/2002,29.7501991,30.389999999999997,30
148,12/2002,30.698306,31.75483870967742,31
149,1/2003,31.56061783333333,32.370000000000005,30
150,2/2003,30.878574074074074,31.077777777777783,27
151,3/2003,30.944148322580645,31.187096774193556,31
152,4/2003,30.600043566666663,30.899999999999995,30
153,5/2003,29.27686461290322,29.551612903225806,31
154,6/2003,27.956841200000007,27.91,30
155,7/2003,27.506691193548384,27.570967741935483,31
156,8/2003,28.021600064516118,27.558064516129033,31
157,9/2003,28.50645726666666,28.430000000000003,30
158,10/2003,29.230844258064515,29.345161290322576,31
159,11/2003,30.14859136666667,31.403333333333332,30
160,12/2003,30.371942258064514,31.270967741935483,31
161,1/2004,29.498240870967738,29.687096774193552,31
162,2/2004,29.80669200000001,30.175862068965518,29
163,3/2004,30.05683716129032,30.870967741935488,31
164,4/2004,29.724067466666668,29.886666666666663,30
165,5/2004,28.933390774193548,29.325806451612902,31
166,6/2004,27.621678928571423,27.814285714285713,28
167,7/2004,27.02007258064517,27.132258064516122,31
168,8/2004,27.419418,27.909677419354832,31
169,9/2004,28.021977233333335,28.0,30
170,10/2004,29.279089032258067,29.735483870967744,31
171,11/2004,30.6115775,30.843333333333337,30
172,12/2004,31.29743590322581,31.222580645161294,31
173,1/2005,31.755122838709678,31.290322580645157,31
174,2/2005,31.519237296296293,31.59629629629629,27
175,3/2005,31.90099243333333,31.98,30
176,4/2005,31.065319275862077,30.855172413793106,29
177,5/2005,28.888559967741934,29.01290322580646,31
178,6/2005,28.321846733333327,28.076666666666664,30
179,7/2005,27.82752006451614,27.53870967741935,31
180,8/2005,27.619341322580652,27.51935483870967,31
181,9/2005,28.483611999999997,28.439999999999998,30
182,10/2005,29.88262032258065,29.94838709677419,31
183,11/2005,31.26008893333333,31.42666666666667,30
184,12/2005,30.628724645161284,30.451612903225797,31
185,1/2006,30.88567235483871,30.10967741935483,31
186,2/2006,31.785216607142853,31.817857142857143,28
187,3/2006,31.802136129032256,31.809677419354838,31
188,4/2006,30.474250333333334,30.410000000000007,30
189,5/2006,29.166439275862064,29.162068965517232,29
190,6/2006,28.152597700000005,27.786666666666665,30
191,7/2006,27.674769612903216,27.23225806451613,31
192,8/2006,28.346985870967742,28.01290322580645,31
193,9/2006,28.70636883333334,28.606666666666662,30
194,10/2006,30.042494193548382,29.78709677419354,31
195,11/2006,30.7324775,30.826666666666664,30
196,12/2006,31.114218000000008,30.900000000000002,22
197,8/2008,29.022509999999997,29.2,1
198,9/2008,29.3602069,29.899999999999995,10
199,10/2008,29.465893066666677,29.78666666666667,30
200,11/2008,30.756346966666666,31.36666666666667,30
201,12/2008,31.360291599999996,31.709999999999994,30
202,1/2009,31.28120612903225,31.64516129032258,31
203,2/2009,30.734629071428575,30.939285714285713,28
204,3/2009,31.443751000000002,31.96129032258064,31
205,4/2009,31.294324533333327,31.750000000000007,30
206,5/2009,29.409139967741933,29.277419354838703,31
207,6/2009,28.90480276666667,29.53000000000001,30
208,7/2009,28.80157016129032,29.451612903225804,31
209,8/2009,28.283892451612907,28.800000000000004,31
210,9/2009,29.216316966666664,30.503333333333327,30
211,10/2009,31.148130225806444,32.487096774193546,31
212,11/2009,31.4907007,32.11333333333333,30
213,12/2009,31.27987155172414,31.382758620689653,29
214,1/2010,30.707827064516135,30.738709677419358,31
215,2/2010,30.85205817857143,31.628571428571433,28
216,3/2010,31.560924451612895,32.10645161290323,31
217,4/2010,31.074054655172414,31.282758620689652,29
218,5/2010,30.448584483870967,30.43548387096774,31
219,6/2010,28.796038466666662,28.556666666666665,30
