,Data,TempMaxPrevista,TempMaxINMET,NumDias
0,1/1980,30.881153741935492,30.75483870967742,31
1,2/1980,28.83677731034483,28.66896551724138,29
2,3/1980,30.36366170967742,30.416129032258063,31
3,4/1980,30.937135533333333,31.076666666666668,30
4,5/1980,32.154256612903225,32.24516129032258,31
5,6/1980,31.859107766666668,31.839999999999996,30
6,7/1980,31.925681000000004,31.870967741935495,31
7,8/1980,31.85449748387097,31.916129032258063,31
8,9/1980,31.995842400000004,32.07666666666667,30
9,10/1980,32.04508112903226,32.29677419354839,31
10,11/1980,32.28169653333333,32.42333333333333,30
11,12/1980,31.823647870967744,32.23870967741936,31
12,1/1981,30.966470129032256,31.299999999999997,31
13,2/1981,31.04493696428571,31.53571428571428,28
14,3/1981,31.514850741935483,31.580645161290317,31
15,4/1981,32.149632100000005,32.466666666666676,30
16,5/1981,31.119332129032262,31.29354838709677,31
17,6/1981,31.808183933333343,31.629999999999992,30
18,7/1981,31.609235903225812,31.370967741935484,31
19,8/1981,32.01282609677419,31.777419354838706,31
20,9/1981,31.856337699999997,31.993333333333332,30
21,10/1981,32.24494758064517,32.53225806451613,31
22,11/1981,32.4451078,32.71666666666666,30
23,12/1981,31.945934225806454,32.251612903225805,31
24,1/1982,30.376189161290323,30.44193548387097,31
25,2/1982,30.073594964285714,30.37857142857143,28
26,3/1982,30.659924870967746,30.96129032258064,31
27,4/1982,30.979315433333337,31.243333333333332,30
28,5/1982,31.644606612903225,32.045161290322575,31
29,6/1982,31.80071303333334,31.983333333333327,30
30,7/1982,31.599756806451616,31.70645161290322,31
31,8/1982,31.643090290322583,31.841935483870973,31
32,9/1982,31.760029733333337,31.913333333333323,30
33,10/1982,31.89933767741935,31.964516129032255,31
34,11/1982,32.21056159999999,32.48666666666667,30
35,12/1982,32.12582461290323,32.41935483870968,31
36,1/1983,31.972135290322584,31.980645161290322,31
37,2/1983,30.883296642857143,31.021428571428565,28
38,3/1983,31.181716354838713,31.348387096774193,31
39,4/1983,31.8998808,32.17333333333333,30
40,5/1983,32.23280132258065,32.33548387096775,31
41,6/1983,32.07576076666666,32.18000000000001,30
42,7/1983,31.806307645161287,31.79354838709677,31
43,8/1983,31.880664870967742,31.632258064516126,31
44,9/1983,31.951820533333326,32.11333333333334,30
45,10/1983,31.837984032258067,32.13548387096775,31
46,11/1983,32.3990907,32.70666666666666,30
47,12/1983,31.765297838709678,32.090322580645164,31
48,1/1984,30.597600548387092,30.787096774193547,31
49,2/1984,30.373692586206893,30.544827586206896,29
50,3/1984,30.302340774193546,30.109677419354835,31
51,4/1984,30.3796967,30.09333333333333,30
52,5/1984,30.759569709677418,30.53548387096774,31
53,6/1984,31.743613233333342,31.613333333333337,30
54,7/1984,31.613648548387097,31.5225806451613,31
55,8/1984,31.81792903225806,31.84193548387097,31
56,9/1984,31.907390333333336,32.016666666666666,30
57,10/1984,31.821075580645157,31.996774193548383,31
58,11/1984,31.85709703333333,32.18333333333332,30
59,12/1984,32.02155077419356,32.27741935483871,31
60,1/1985,29.865911129032256,29.458064516129028,31
61,2/1985,30.404123392857144,30.457142857142856,28
62,3/1985,29.996918290322576,29.34516129032258,31
63,4/1985,30.296618666666667,29.456666666666667,30
64,5/1985,30.960891709677423,30.532258064516128,31
65,6/1985,31.415947700000004,30.903333333333332,30
66,7/1985,31.55983787096774,31.258064516129036,31
67,8/1985,31.724094838709682,31.696774193548382,31
68,9/1985,31.97619,31.979999999999993,30
69,10/1985,32.14009148387097,32.06774193548386,31
70,11/1985,31.90950716666668,31.85333333333333,30
71,12/1985,30.666432258064518,30.30645161290322,31
72,1/1986,31.02025825806452,30.73225806451613,31
73,2/1986,30.243970142857147,30.071428571428573,28
74,3/1986,30.12684977419355,29.374193548387094,31
75,4/1986,29.929834533333334,29.363333333333326,30
76,5/1986,31.362886419354833,31.05806451612903,31
77,6/1986,31.52674283333333,30.949999999999996,30
78,7/1986,31.668170645161286,31.23548387096774,31
79,8/1986,31.991637,32.07741935483871,31
80,9/1986,31.91707876666666,31.823333333333327,30
81,10/1986,32.347986899999995,32.239999999999995,30
82,11/1986,31.93415306666667,31.763333333333332,30
83,12/1986,31.647222533333334,31.640000000000004,30
84,1/1987,30.81058222580645,30.651612903225804,31
85,2/1987,30.816330142857137,30.88214285714286,28
86,3/1987,30.299906451612905,30.209677419354836,31
87,4/1987,31.47756866666666,31.60666666666667,30
88,5/1987,32.294189290322585,32.15161290322581,31
89,6/1987,32.11749306666667,31.883333333333333,30
90,7/1987,32.06936535483871,32.016129032258064,31
91,8/1987,32.36752616666667,32.17333333333333,30
92,9/1987,32.688466733333335,32.49333333333333,30
93,10/1987,32.83541416129032,32.732258064516124,31
94,11/1987,33.00971306666667,33.23666666666667,30
95,12/1987,32.63205483870969,32.72258064516129,31
96,1/1988,31.023507548387098,31.19032258064517,31
97,2/1988,31.074294655172416,30.975862068965515,29
98,3/1988,30.728770322580647,30.461290322580645,31
99,4/1988,30.579586233333337,30.353333333333335,30
100,5/1988,31.433123258064526,31.303225806451604,31
101,6/1988,31.50973727586206,31.66206896551724,29
102,7/1988,31.644639448275857,31.913793103448278,29
103,8/1988,32.6912505862069,32.83103448275861,29
104,9/1988,31.950269433333325,32.17666666666666,30
105,10/1988,32.51899067741936,32.003225806451624,31
106,11/1988,31.962820100000002,31.88333333333333,30
107,12/1988,31.183673935483867,31.267741935483873,31
108,1/1989,30.7046855,30.8,30
109,2/1989,30.40870442857143,30.46428571428572,28
110,3/1989,30.264662806451618,30.16451612903226,31
