,Data,TempMinPrevista,TempMinINMET,NumDias
0,1/1980,14.887652882352944,15.023529411764708,17
1,2/1980,16.618672823529412,16.68823529411765,17
2,3/1980,17.517996466666663,17.546666666666667,15
3,4/1980,14.655243375000001,14.515,20
4,5/1980,11.836607942857146,11.62857142857143,21
5,6/1980,9.8951701875,9.7875,8
6,7/1980,10.170451966666665,9.926666666666668,15
7,8/1980,10.307870654545455,10.09090909090909,11
8,9/1980,9.691521522222223,9.422222222222222,9
9,10/1980,13.81669189473684,13.410526315789475,19
10,11/1980,13.771056413043476,13.634782608695655,23
11,12/1980,16.91715546153846,17.076923076923077,13
12,1/1981,16.683455035714285,16.485714285714284,14
13,2/1981,17.216303999999997,17.29444444444444,18
14,3/1981,15.700011195652172,15.726086956521739,23
15,4/1981,13.220533095238098,13.133333333333331,21
16,5/1981,11.56721081818182,11.272727272727272,22
17,6/1981,9.483906795454546,9.52727272727273,22
18,7/1981,7.925116144444445,7.488888888888888,18
19,8/1981,9.093358326086955,9.326086956521738,23
20,9/1981,10.361485856521739,10.756521739130433,23
21,10/1981,11.929061839285714,11.839285714285714,28
22,11/1981,15.148959249999997,15.373333333333333,30
23,12/1981,15.579904444444443,15.155555555555551,27
24,1/1982,15.192039387096775,15.293548387096777,31
25,2/1982,17.086507857142855,17.178571428571427,28
26,3/1982,15.792997533333333,16.006666666666668,30
27,4/1982,12.694713750000002,12.909999999999997,30
28,5/1982,9.941821285185185,10.066666666666666,27
29,6/1982,11.753795933333329,11.333333333333334,30
30,7/1982,9.6121353625,9.420833333333333,24
31,8/1982,11.255109615384615,10.64615384615385,26
32,9/1982,11.136895224137932,11.055172413793102,29
33,10/1982,12.950427024137928,12.458620689655175,29
34,11/1982,15.17806833928571,15.074999999999998,28
35,12/1982,15.312912249999997,15.164285714285715,28
36,1/1983,17.80911158064517,17.874193548387098,31
37,2/1983,17.50360005357143,17.639285714285712,28
38,3/1983,15.656889112903228,15.709677419354843,31
39,4/1983,14.810535449999998,15.023333333333337,30
40,5/1983,13.54707756451613,13.770967741935479,31
41,6/1983,8.931769773333333,8.303333333333333,30
42,7/1983,10.806223170967742,10.2,31
43,8/1983,9.637332696666668,9.213333333333333,30
44,9/1983,9.516724896666666,9.456666666666669,30
45,10/1983,12.871755612903227,12.525806451612903,31
46,11/1983,15.017200249999998,15.133333333333333,30
47,12/1983,16.521838532258066,16.4,31
48,1/1984,17.07939747058824,17.258823529411764,17
49,2/1984,17.436000749999998,17.575000000000003,16
50,3/1984,15.681500847826086,15.97391304347826,23
51,4/1984,13.8901782,13.73,20
52,5/1984,11.92271557692308,11.938461538461537,13
53,6/1984,10.852508919047619,10.5,21
54,7/1984,9.52528515882353,9.423529411764706,17
55,8/1984,11.068694133333336,10.593333333333334,15
56,9/1984,9.796805611111111,9.74814814814815,27
57,10/1984,12.68410227,12.976666666666667,30
58,11/1984,14.194230185185186,14.418518518518518,27
59,12/1984,15.239690900000001,15.289999999999997,30
60,1/1985,15.496333535714284,15.264285714285714,28
61,2/1985,17.66604768181819,17.58636363636364,22
62,3/1985,16.702835,16.676190476190477,21
63,4/1985,14.68118842105263,14.531578947368422,19
64,5/1985,10.341646426315789,10.321052631578947,19
65,6/1985,9.36904513,9.27,20
66,7/1985,8.827070363636365,8.527272727272727,22
67,8/1985,9.602646491666667,9.591666666666665,24
68,9/1985,11.276334562499999,11.679166666666665,24
69,10/1985,13.287137500000002,13.555555555555555,27
70,11/1985,13.972849928571431,14.371428571428572,21
71,12/1985,15.285599925925924,15.537037037037036,27
72,1/1986,17.261672612903222,17.354838709677416,31
73,2/1986,17.479702428571432,17.714285714285715,28
74,3/1986,16.129381919354838,16.445161290322584,31
75,4/1986,15.172903900000001,15.270000000000005,30
76,5/1986,12.889844232258062,12.893548387096773,31
77,6/1986,8.704016626666666,8.156666666666668,30
78,7/1986,8.839542277419357,8.75806451612903,31
79,8/1986,10.336516648387095,10.148387096774194,31
80,9/1986,10.927533103333333,11.073333333333336,30
81,10/1986,12.00105953870968,11.783870967741938,31
82,11/1986,15.396119566666663,15.066666666666666,30
83,12/1986,16.637658774193547,16.55806451612903,31
84,1/1987,17.899245645161294,18.045161290322582,31
85,2/1987,16.815114857142856,16.96785714285714,28
86,3/1987,14.878731322580643,15.00967741935484,31
87,4/1987,15.505800200000001,15.513333333333337,30
88,5/1987,9.897758232258065,9.358064516129033,31
89,6/1987,7.1851176243333335,6.753333333333334,30
90,7/1987,11.081058841935485,11.193548387096772,31
91,8/1987,9.004226941935483,8.787096774193548,31
92,9/1987,10.355939523333337,10.09333333333333,30
93,10/1987,12.708341522580644,12.787096774193548,31
94,11/1987,14.883574303571432,14.907142857142857,28
95,12/1987,16.04911843548387,16.296774193548387,31
96,1/1988,17.94965364516129,18.306451612903224,31
97,2/1988,16.121883206896552,16.379310344827584,29
98,3/1988,16.324642580645165,16.55806451612903,31
99,4/1988,14.404507066666664,14.643333333333334,30
100,5/1988,10.906039358064513,10.645161290322582,31
101,6/1988,8.006829951333332,7.3199999999999985,30
102,7/1988,6.737641314838711,6.558064516129033,31
103,8/1988,9.00087651935484,9.303225806451612,31
104,9/1988,11.533817266666667,11.593333333333337,30
105,10/1988,12.334611322580647,12.635483870967743,31
106,11/1988,13.29527806666667,13.899999999999999,30
107,12/1988,15.395633129032257,15.825806451612902,31
108,1/1989,16.988807967741938,17.132258064516126,31
109,2/1989,16.987841214285716,17.192857142857143,28
110,3/1989,16.142185258064515,16.41290322580645,31
111,4/1989,15.13532546666667,15.233333333333333,30
