,Data,TempMaxPrevista,TempMaxINMET,NumDias
0,1/1980,26.530393161290323,26.025806451612908,31
1,2/1980,27.355971482758626,27.25862068965517,29
2,3/1980,29.343652258064516,28.935483870967747,31
3,4/1980,25.201011633333334,25.046666666666667,30
4,5/1980,24.948983483870965,24.848387096774196,31
5,6/1980,21.094246233333333,21.136666666666663,30
6,7/1980,22.19304135483871,22.867741935483867,31
7,8/1980,22.584328967741936,22.896774193548392,31
8,9/1980,21.027279400000005,21.766666666666662,30
9,10/1980,25.48309596774194,25.645161290322584,31
10,11/1980,25.3715171,25.44666666666666,30
11,12/1980,23.389942,21.9,1
12,2/1981,29.334444785714286,29.38571428571428,28
13,3/1981,27.02774580645161,26.954838709677418,31
14,4/1981,25.141195,27.3,1
15,5/1981,24.053831741935475,24.10322580645161,31
16,6/1981,21.034129999999998,20.769999999999996,30
17,7/1981,19.579970161290326,19.806451612903224,31
18,8/1981,22.291825483870966,22.861290322580643,31
19,9/1981,24.98474576666667,26.02333333333333,30
20,10/1981,22.479756774193554,22.864516129032253,31
21,11/1981,26.1811962,26.09333333333334,30
22,12/1981,26.17994638709677,25.583870967741934,31
23,1/1982,24.896272129032255,24.887096774193544,31
24,2/1982,24.89187,27.4,1
25,4/1982,22.911257566666663,22.993333333333336,30
26,5/1982,22.08080229032258,22.07419354838709,31
27,6/1982,23.10817173333333,22.793333333333333,30
28,7/1982,22.570811258064513,22.570967741935487,31
29,8/1982,23.572804741935485,23.85806451612903,31
30,9/1982,23.268415999999995,24.17333333333333,30
31,10/1982,24.595365387096773,25.000000000000004,31
32,11/1982,26.93964476666666,26.98333333333333,30
33,12/1982,24.685691967741935,24.48709677419355,31
34,1/1983,23.738782999999998,28.8,1
35,1/1984,29.77539935483871,29.732258064516135,31
36,2/1984,30.9407414137931,31.524137931034485,29
37,3/1984,27.233791225806453,27.90967741935484,31
38,4/1984,24.511836333333335,24.473333333333336,30
39,5/1984,25.844860161290327,25.641935483870963,31
40,6/1984,23.763207033333334,23.776666666666664,30
41,7/1984,22.86716364516129,23.174193548387095,31
42,8/1984,20.775199935483876,21.277419354838706,31
43,9/1984,23.003017333333336,23.410000000000004,30
44,10/1984,26.224844387096773,26.99032258064517,31
45,11/1984,26.306450466666664,26.760000000000005,30
46,12/1984,25.84611793548388,25.75483870967742,31
47,1/1985,25.402432225806454,25.36451612903226,31
48,2/1985,28.43577217857142,28.807142857142853,28
49,3/1985,27.64891180645161,27.648387096774194,31
50,4/1985,26.516789666666668,26.18666666666667,30
51,5/1985,23.21238925806451,23.4,31
52,6/1985,20.773412000000004,21.08999999999999,30
53,7/1985,21.14426564516129,21.651612903225807,31
54,8/1985,24.149265032258068,25.348387096774196,31
55,9/1985,22.758160733333337,23.753333333333334,30
