,Data,TempMinPrevista,TempMinINMET,NumDias
99,4/1991,16.5761301,16.69,30
100,5/1991,15.060086177419356,15.46774193548387,31
101,6/1991,11.760100256666664,11.71,30
102,7/1991,9.740717174193549,9.425806451612907,31
103,8/1991,12.502761080645163,12.687096774193549,31
104,9/1991,13.314290399999997,13.639999999999993,30
105,10/1991,16.0483295483871,15.848387096774196,31
106,11/1991,17.227758600000005,17.139999999999993,30
107,12/1991,20.650319161290316,20.567741935483873,31
108,1/1992,20.06167635483871,20.083870967741937,31
109,2/1992,21.395399103448277,21.9,29
110,3/1992,19.92131519354839,19.809677419354845,31
111,4/1992,17.041849416666665,17.006666666666668,30
112,5/1992,12.949570722580644,12.803225806451612,31
113,6/1992,12.084986656666668,12.13,30
114,7/1992,8.515640616129032,8.080645161290322,31
115,8/1992,10.12973973548387,9.751612903225807,31
116,9/1992,12.998021666666666,12.770000000000001,30
117,10/1992,15.213776596774194,13.941935483870965,31
118,11/1992,16.5031627,15.416666666666666,30
119,12/1992,19.388018451612904,18.06451612903226,31
120,1/1993,21.440636741935485,20.383870967741935,31
121,2/1993,19.966326250000005,19.3,28
122,3/1993,19.614163741935478,19.006451612903227,31
123,4/1993,17.511522233333334,17.19666666666667,30
124,5/1993,13.043206741935483,12.841935483870968,31
125,6/1993,9.63192014,9.303333333333335,30
126,7/1993,9.598251164516128,8.948387096774194,31
127,8/1993,9.05270754516129,8.519354838709678,31
128,9/1993,12.146368490000004,11.626666666666667,30
129,10/1993,16.287758306451614,15.619354838709677,31
130,11/1993,17.5395731,17.283333333333335,30
131,12/1993,18.662484612903224,18.44193548387097,31
132,1/1994,18.969482403225804,18.75483870967742,31
133,2/1994,20.078586071428578,20.167857142857144,28
134,3/1994,18.30394132258064,18.051612903225806,31
135,4/1994,14.986065016666668,14.603333333333332,30
136,5/1994,15.56861320967742,15.658064516129036,31
137,6/1994,10.44277302,10.216666666666669,30
138,7/1994,11.603733879310347,11.420689655172414,29
139,8/1994,11.133610625806451,11.02258064516129,31
140,9/1994,13.652502396666668,13.616666666666667,30
141,10/1994,16.012100435483866,15.774193548387098,31
142,11/1994,16.799665566666665,16.860000000000003,30
143,12/1994,20.11945064516129,20.122580645161296,31
144,1/1995,21.138314903225808,21.161290322580644,31
145,2/1995,19.457181285714285,19.71785714285715,28
146,3/1995,18.497006064516125,18.5741935483871,31
147,4/1995,15.096047699999994,15.230000000000002,30
148,5/1995,12.226836916129027,12.399999999999999,31
149,6/1995,10.416190160000003,10.273333333333333,30
150,7/1995,12.528036987096772,12.483870967741936,31
151,8/1995,12.088466022580642,12.025806451612903,31
152,9/1995,12.651844846666666,12.533333333333335,30
153,10/1995,14.114364822580644,14.025806451612903,31
154,11/1995,17.96867135,17.993333333333332,30
155,12/1995,19.09802938709678,19.37096774193548,31
156,1/1996,20.564181838709676,20.51290322580645,31
157,2/1996,20.439740620689655,20.527586206896554,29
158,3/1996,19.204452709677422,19.580645161290324,31
159,4/1996,16.993009816666667,17.240000000000002,30
160,5/1996,12.82574279032258,13.029032258064515,31
161,6/1996,8.606794273333337,8.686666666666667,30
162,7/1996,7.264507274193546,7.3903225806451625,31
163,8/1996,10.664955438709677,11.074193548387097,31
164,9/1996,12.044527426666665,12.01,30
165,10/1996,15.872452274193547,16.122580645161293,31
166,11/1996,17.96379213333334,18.323333333333338,30
167,12/1996,19.60871609677419,20.14193548387097,31
168,1/1997,21.238662870967747,21.690322580645166,31
169,2/1997,21.050343785714286,21.110714285714284,28
170,3/1997,17.55858493548387,18.025806451612905,31
171,4/1997,15.171535733333334,15.753333333333336,30
172,5/1997,12.460468322580644,12.793548387096775,31
173,6/1997,10.8139629,10.433333333333335,30
174,7/1997,11.373446038709677,11.551612903225807,31
175,8/1997,12.617053229032258,12.82258064516129,31
176,9/1997,13.398947433333337,13.516666666666664,30
177,10/1997,16.01306793548387,16.01290322580645,31
178,11/1997,17.450212166666663,17.779999999999998,30
179,12/1997,20.261545322580645,20.4741935483871,31
180,1/1998,20.67552308064516,20.700000000000003,31
181,2/1998,20.60128042857143,20.753571428571426,28
182,3/1998,18.617447677419356,18.493548387096777,31
183,4/1998,16.955983216666663,17.279999999999998,30
184,5/1998,12.830991822580646,13.296774193548387,31
185,6/1998,10.17157942,10.103333333333333,30
186,7/1998,11.940931841935488,12.245161290322581,31
187,8/1998,12.97963606451613,13.19032258064516,31
188,9/1998,13.150736216666669,13.1,30
189,10/1998,15.147304741935487,15.316129032258063,31
190,11/1998,16.129895799999996,16.330000000000002,30
191,12/1998,18.186759870967744,18.348387096774193,31
192,1/1999,20.195993870967744,20.525806451612905,31
193,2/1999,19.82199,19.935714285714283,28
194,3/1999,20.30198616129032,20.93870967741936,31
195,4/1999,15.337624133333332,15.596666666666668,30
196,5/1999,12.279408048387097,12.293548387096774,31
197,6/1999,10.204955236666665,10.379999999999997,30
198,7/1999,10.688980177419356,10.858064516129033,31
199,8/1999,10.649973893548387,10.796774193548387,31
200,9/1999,13.10047061333333,12.926666666666668,30
201,10/1999,14.5900139,14.693548387096772,31
202,11/1999,15.460218633333337,15.759999999999998,30
203,12/1999,18.65074151612903,18.877419354838715,31
204,1/2000,20.505030580645165,20.351612903225814,31
205,2/2000,19.804874413793108,19.937931034482755,29
206,3/2000,18.488429580645164,18.49032258064516,31
207,4/2000,16.9076736,17.000000000000004,30
208,5/2000,13.044316887096779,13.203225806451615,31
209,6/2000,12.705846453333338,12.92,30
210,7/2000,7.231083564516129,7.251612903225807,31
211,8/2000,9.073022,9.138709677419355,31
212,9/2000,12.393137836666666,12.346666666666666,30
213,10/2000,16.109178903225803,16.135483870967747,31
214,11/2000,16.6654043,16.749999999999996,30
215,12/2000,19.16782190322581,19.122580645161293,31
216,9/2001,14.44027418181818,14.78181818181818,11
217,10/2001,17.606496416666666,17.476666666666667,30
218,11/2001,18.072850866666663,17.520000000000003,30
