,Data,TempMaxPrevista,TempMaxINMET,NumDias
0,1/1980,30.424836193548376,30.538709677419348,31
1,2/1980,29.505549448275875,29.720689655172414,29
2,3/1980,28.940937258064515,29.264516129032252,31
3,4/1980,29.008616300000003,29.196666666666665,30
4,5/1980,28.406345709677417,28.43548387096774,31
5,6/1980,27.851418099999997,27.680000000000003,30
6,7/1980,27.745097838709675,27.903225806451616,31
7,8/1980,27.740257870967746,27.945161290322588,31
8,9/1980,28.34618876666667,28.423333333333343,30
9,10/1980,28.47267632258065,28.54193548387097,31
10,11/1980,29.0974729,29.326666666666668,30
11,12/1980,29.214824354838715,29.677419354838708,31
12,1/1981,29.380112290322586,29.590322580645157,31
13,2/1981,29.400232107142863,29.232142857142854,28
14,3/1981,29.19203796774194,29.474193548387095,31
15,4/1981,29.172469000000014,29.35333333333333,30
16,5/1981,28.063628935483873,28.374193548387098,31
17,6/1981,27.8704015,27.85000000000001,30
18,7/1981,27.167165451612895,26.980645161290322,31
19,8/1981,27.256321290322575,27.15806451612903,31
20,9/1981,27.577339866666666,27.686666666666667,30
21,10/1981,28.8737149032258,29.090322580645154,31
22,11/1981,29.533441566666674,29.726666666666674,30
23,12/1981,29.311372935483877,29.483870967741936,31
24,1/1982,29.513518290322583,29.464516129032255,31
25,2/1982,29.11224457142857,29.4,28
26,3/1982,29.79724141935484,29.82580645161291,31
27,4/1982,29.255756761904756,29.438095238095237,21
28,5/1982,28.593651483870964,28.690322580645162,31
29,6/1982,28.003144966666664,28.00333333333333,30
30,7/1982,27.50026974193548,27.535483870967745,31
31,8/1982,27.78402080645162,27.712903225806453,31
32,9/1982,27.858601899999993,28.06,30
33,10/1982,28.739191935483866,29.29032258064516,31
34,11/1982,29.235330366666666,29.723333333333326,30
35,12/1982,29.70270390322581,29.974193548387095,31
36,1/1983,30.238158290322577,30.78709677419355,31
37,2/1983,29.71106425,29.83928571428571,28
38,3/1983,30.01337545161291,30.096774193548388,31
39,4/1983,28.954396433333336,30.236666666666668,30
40,5/1983,28.976969838709675,29.493548387096784,31
41,6/1983,28.09417266666667,28.693333333333328,30
42,7/1983,27.746755483870963,28.187096774193552,31
43,8/1983,27.782224645161286,28.161290322580644,31
44,9/1983,28.44216273333333,28.83666666666666,30
45,10/1983,28.74589406451613,29.21290322580646,31
46,11/1983,29.466016866666667,29.953333333333333,30
47,12/1983,30.064373193548384,30.554838709677412,31
48,1/1984,30.23040751612903,30.6483870967742,31
49,2/1984,30.991000517241385,31.389655172413782,29
50,3/1984,30.999379741935485,31.403225806451605,31
51,4/1984,29.1527109,29.683333333333334,30
52,5/1984,28.57063422580645,29.01290322580645,31
53,6/1984,28.3753857,28.56333333333333,30
54,7/1984,27.069536233333334,27.330000000000005,30
55,8/1984,27.599287903225804,27.574193548387093,31
56,9/1984,28.4760116,28.59666666666666,30
57,10/1984,28.93851516666667,29.133333333333336,30
58,11/1984,29.432544066666665,29.936666666666667,30
59,12/1984,30.51060561290323,31.093548387096774,31
60,1/1985,30.866017967741936,31.654838709677417,31
61,2/1985,30.171557,30.65357142857143,28
62,3/1985,30.200242903225806,30.37096774193548,31
63,4/1985,29.073239592592586,29.488888888888894,27
64,5/1985,28.86806380645161,29.422580645161283,31
65,6/1985,28.3239896,28.70666666666666,30
66,7/1985,27.330845967741944,27.29677419354838,31
67,8/1985,28.07194941935484,28.04838709677419,31
68,9/1985,27.9434514,28.089999999999993,30
69,10/1985,29.271449290322582,29.696774193548393,31
70,11/1985,29.77213236666667,30.159999999999993,30
71,12/1985,29.58723299999999,30.10322580645162,31
72,1/1986,30.288930387096773,30.88064516129032,31
73,2/1986,29.839631214285713,30.17499999999999,28
74,3/1986,29.231317580645168,29.8,31
75,4/1986,29.2331425,29.450000000000003,30
76,5/1986,28.89741141935484,29.087096774193554,31
77,6/1986,27.364714766666665,27.47666666666667,30
78,7/1986,27.45024148387097,27.483870967741943,31
79,8/1986,27.717539903225802,27.7258064516129,31
80,9/1986,27.714065300000005,27.966666666666658,30
81,10/1986,28.900403096774202,29.209677419354843,31
82,11/1986,29.14289965517242,29.534482758620694,29
83,12/1986,29.450803966666662,29.57333333333333,30
84,1/1987,30.194873064516138,30.25161290322581,31
85,2/1987,30.107840642857138,30.160714285714278,28
86,3/1987,29.92850729032258,30.02258064516129,31
87,4/1987,29.960175100000008,30.076666666666664,30
88,5/1987,29.677800966666673,30.180000000000003,30
89,6/1987,28.75272169999999,28.880000000000003,30
90,7/1987,28.5298731724138,28.244827586206902,29
91,8/1987,28.721316193548383,28.712903225806464,31
92,9/1987,28.98108556666667,28.96666666666666,30
93,10/1987,28.976284599999996,29.090000000000007,30
94,11/1987,29.948301233333332,30.383333333333333,30
95,12/1987,30.6767404516129,31.04193548387097,31
96,1/1988,30.75180522580645,31.17419354838709,31
97,2/1988,31.204598000000004,31.124137931034486,29
98,3/1988,30.94245425806452,31.8483870967742,31
99,4/1988,29.823567133333334,30.170000000000005,30
100,5/1988,29.217112935483875,29.52258064516129,31
101,6/1988,28.58428423333333,28.51,30
102,7/1988,27.56444593548386,27.490322580645167,31
103,8/1988,27.40273093548387,27.229032258064514,31
104,9/1988,28.159059827586205,28.124137931034486,29
105,10/1988,29.578625903225813,29.72580645161291,31
106,11/1988,29.90553173333333,29.839999999999993,30
107,12/1988,30.191618322580645,30.245161290322578,31
108,1/1989,29.768570774193552,30.3225806451613,31
109,2/1989,30.630843499999994,30.846428571428564,28
110,3/1989,31.288895935483872,31.541935483870972,31
111,4/1989,29.251748366666668,29.543333333333337,30
