--------------------
BDMEP - INMET
--------------------
Estação           : GOIANIA - GO (OMM: 83423)
Latitude  (graus) : -16.66
Longitude (graus) : -49.25
Altitude  (metros): 741.48
Estação Operante
Inicio de operação: 11/07/1937
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83423;03/09/1996;1200;0;;19.5;;;;;;
83423;04/09/1996;0000;;27.4;;;7.6;21.38;76;0.5;
83423;04/09/1996;1200;16.1;;17.7;;;;;;
83423;05/09/1996;0000;;30.7;;;2.4;24.66;58.75;0.766667;
83423;05/09/1996;1200;0.7;;18.5;;;;;;
83423;06/09/1996;0000;;27.8;;;5;21.74;71;0.933333;
83423;06/09/1996;1200;2;;17.7;;;;;;
83423;07/09/1996;0000;;32;;;3.6;24.84;50.25;1.466667;
83423;07/09/1996;1200;0;;17.9;;;;;;
83423;08/09/1996;0000;;34.2;;;8.3;26.06;40.5;1.033333;
83423;08/09/1996;1200;0;;20.5;;;;;;
83423;09/09/1996;0000;;30.1;;;9.4;24.22;48.25;1.333333;
83423;09/09/1996;1200;0;;18.1;;;;;;
83423;10/09/1996;0000;;25.2;;;6.3;19.88;72.75;0.433333;
83423;10/09/1996;1200;0;;17.7;;;;;;
83423;11/09/1996;0000;;29.2;;;1.8;21.16;69;0;
83423;11/09/1996;1200;0;;15.2;;;;;;
83423;12/09/1996;0000;;31.8;;;3.6;23.78;52.25;0.6;
83423;12/09/1996;1200;0;;16.5;;;;;;
83423;13/09/1996;0000;;33.2;;;7.2;26.42;42.25;0;
83423;13/09/1996;1200;0;;18.1;;;;;;
83423;14/09/1996;0000;;32.7;;;8.5;26.4;38.5;0.6;
83423;14/09/1996;1200;0;;20.7;;;;;;
83423;15/09/1996;0000;;32.3;;;9.6;26.12;35;0.7;
83423;15/09/1996;1200;0;;20.6;;;;;;
83423;16/09/1996;0000;;32.8;;;9.2;26.04;34.5;0.866667;
83423;16/09/1996;1200;0;;18;;;;;;
83423;17/09/1996;0000;;34.2;;;8.8;25.76;38.25;1.433333;
83423;17/09/1996;1200;0;;17.1;;;;;;
83423;18/09/1996;0000;;30.5;;;9.5;23.86;54.75;0.533333;
83423;18/09/1996;1200;0;;20.4;;;;;;
83423;19/09/1996;0000;;33.3;;;6;25.36;46;0.433333;
83423;19/09/1996;1200;0;;17.8;;;;;;
83423;20/09/1996;0000;;32.5;;;7.7;26.34;43.25;0.533333;
83423;20/09/1996;1200;0;;20.4;;;;;;
