--------------------
BDMEP - INMET
--------------------
Estação           : FORTALEZA - CE (OMM: 82397)
Latitude  (graus) : -3.81
Longitude (graus) : -38.53
Altitude  (metros): 26.45
Estação Operante
Inicio de operação: 27/10/1919
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82397;13/02/1980;1200;1.2;;25;;;;;;
82397;14/02/1980;0000;;30;;4.5;2.5;;;;
82397;14/02/1980;1200;3.8;;23.6;;;;;;
82397;15/02/1980;0000;;27.8;;0;2.4;;;;
82397;15/02/1980;1200;27;;21.6;;;;;;
82397;16/02/1980;0000;;30;;4.7;2;25.84;86.75;2.8;
82397;16/02/1980;1200;14.4;;21.6;;;;;;
82397;17/02/1980;0000;;30;;5.2;3;26.88;85.75;3.566667;
82397;17/02/1980;1200;0.8;;23.6;;;;;;
82397;18/02/1980;0000;;27.8;;0.2;3;25.4;93;1.1;
82397;18/02/1980;1200;3.4;;23;;;;;;
82397;19/02/1980;0000;;28.8;;1.5;3.6;26.24;91.75;1.7;
82397;19/02/1980;1200;8;;23.6;;;;;;
82397;20/02/1980;0000;;28;;4.5;1;24.8;90.25;1.333333;
82397;20/02/1980;1200;28.7;;21.8;;;;;;
82397;23/02/1980;0000;;27.2;;0;1;;;;
82397;23/02/1980;1200;50.6;;22.4;;;;;;
82397;24/02/1980;0000;;28.6;;2.3;1;25.32;92.5;1.366667;
82397;24/02/1980;1200;37.4;;22.2;;;;;;
82397;25/02/1980;0000;;30;;5.6;1;26.28;85;0.766667;
82397;25/02/1980;1200;4.8;;22;;;;;;
82397;26/02/1980;0000;;28.4;;0.5;2;25.56;89.25;1.533333;
82397;26/02/1980;1200;20.6;;22.8;;;;;;
82397;27/02/1980;0000;;27.4;;0.1;2;24.4;91.25;1.2;
82397;27/02/1980;1200;84.6;;22.2;;;;;;
82397;28/02/1980;0000;;29.6;;8.1;1.5;26.32;85.5;1.866667;
82397;28/02/1980;1200;1.4;;22.4;;;;;;
82397;01/03/1980;0000;;30.6;;3.4;0.9;26.4;81.25;3.333333;
82397;01/03/1980;1200;2.4;;22.8;;;;;;
82397;02/03/1980;0000;;30.4;;7.7;3.1;26.8;80.5;2.2;
82397;02/03/1980;1200;0;;23.6;;;;;;
82397;03/03/1980;0000;;30;;7.5;3;26.96;80.25;2.766667;
