--------------------
BDMEP - INMET
--------------------
Estação           : BOA VISTA - RR (OMM: 82024)
Latitude  (graus) : 2.82
Longitude (graus) : -60.66
Altitude  (metros): 83.00
Estação Operante
Inicio de operação: 01/01/1923
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82024;25/09/1997;0000;;34.6;;0;6.2;30.04;77.75;2.5;
82024;25/09/1997;1200;0;;25.2;;;;;;
82024;26/09/1997;0000;;35;;7.2;6.8;29.64;80.25;3;
82024;26/09/1997;1200;0;;25;;;;;;
82024;27/09/1997;0000;;35.8;;8.4;3;30.52;84.25;3;
82024;27/09/1997;1200;0;;24.2;;;;;;
82024;28/09/1997;0000;;36.4;;2.5;7;30.84;85.5;1.666667;
82024;28/09/1997;1200;0;;25.4;;;;;;
82024;29/09/1997;0000;;34.8;;5.2;9;30.44;86.25;2;
82024;29/09/1997;1200;0;;26.4;;;;;;
82024;30/09/1997;0000;;34;;0;5;29.64;87;2;
82024;30/09/1997;1200;0;;26.2;;;;;;
82024;01/10/1997;0000;;35.4;;0;2;30.44;82.5;0.666667;
82024;01/10/1997;1200;0;;25.2;;;;;;
82024;02/10/1997;0000;;36.6;;;0.3;31.12;85.25;2.333333;
82024;02/10/1997;1200;0;;25.2;;;;;;
82024;03/10/1997;0000;;36;;;8.4;31;84.5;3;
82024;03/10/1997;1200;0;;25.2;;;;;;
82024;04/10/1997;0000;;36.4;;;9.4;31.76;75.5;3.666667;
82024;04/10/1997;1200;0;;26.4;;;;;;
82024;05/10/1997;0000;;35.4;;;9.9;30.72;78.75;3.333333;
82024;05/10/1997;1200;0;;25.8;;;;;;
82024;06/10/1997;0000;;37.4;;;9.3;31.68;80.25;2.666667;
82024;06/10/1997;1200;0;;25.8;;;;;;
82024;07/10/1997;0000;;36.4;;;9.2;30.92;80.75;2.666667;
82024;07/10/1997;1200;0;;26.4;;;;;;
82024;08/10/1997;0000;;36;;;7.2;30.36;90.25;3.333333;
82024;08/10/1997;1200;0;;24.8;;;;;;
82024;09/10/1997;0000;;33;;;2.5;28.56;91.75;3.333333;
82024;09/10/1997;1200;0;;25;;;;;;
82024;10/10/1997;0000;;34.8;;;3.9;29.36;93.5;1.333333;
82024;10/10/1997;1200;0;;25;;;;;;
82024;11/10/1997;0000;;35.8;;;4.4;30.8;89.25;2;
82024;11/10/1997;1200;0;;26.4;;;;;;
82024;12/10/1997;0000;;36.4;;;6.7;31.44;95;2.666667;
82024;12/10/1997;1200;0;;26.4;;;;;;
82024;13/10/1997;0000;;37;;;8.5;31.6;92.5;2.333333;
82024;13/10/1997;1200;0;;25.4;;;;;;
82024;14/10/1997;0000;;37.8;;;8.5;32.24;91.5;2.333333;
82024;14/10/1997;1200;0;;26.2;;;;;;
82024;15/10/1997;0000;;36.8;;;7;32.52;94.25;1.666667;
82024;15/10/1997;1200;0;;27.4;;;;;;
82024;16/10/1997;0000;;34;;0;7.5;;;3.5;
82024;16/10/1997;1200;0;;27.6;;;;;;
82024;17/10/1997;1200;0;;;;;;;;
82024;19/10/1997;0000;;36.8;;;6;30.32;92;2;
82024;19/10/1997;1200;0;;25.6;;;;;;
82024;20/10/1997;0000;;35.4;;;3.9;29.48;91.5;1.333333;
82024;20/10/1997;1200;0;;25.8;;;;;;
82024;21/10/1997;0000;;36.8;;;4.6;31.04;88;2.333333;
82024;21/10/1997;1200;0;;25.2;;;;;;
82024;22/10/1997;0000;;38.6;;;7;31.88;92.75;3;
82024;22/10/1997;1200;0;;26.6;;;;;;
82024;23/10/1997;0000;;35.8;;;8.2;31.44;95.75;2.666667;
82024;23/10/1997;1200;0;;26.8;;;;;;
82024;24/10/1997;0000;;37;;;2.5;31.24;89.75;3.666667;
82024;24/10/1997;1200;0;;26.6;;;;;;
82024;25/10/1997;0000;;35.4;;;9.8;31.12;86.75;3.666667;
82024;25/10/1997;1200;0;;26.4;;;;;;
82024;26/10/1997;0000;;36.8;;;9.9;31.2;92.75;3.333333;
82024;26/10/1997;1200;0;;26.2;;;;;;
82024;27/10/1997;0000;;35.4;;;6.8;31.52;90.25;3;
82024;27/10/1997;1200;0;;26.8;;;;;;
82024;28/10/1997;0000;;36.2;;;9.3;31.4;89.25;2.666667;
82024;28/10/1997;1200;0;;26.8;;;;;;
82024;29/10/1997;0000;;37.6;;;8.1;30.68;86.75;2;
82024;29/10/1997;1200;0;;26.2;;;;;;
82024;30/10/1997;0000;;36;;;7.8;30.76;89.25;2.333333;
82024;30/10/1997;1200;0;;26.6;;;;;;
82024;31/10/1997;0000;;36.6;;;7.5;30.88;87;2.666667;
82024;31/10/1997;1200;0;;26.4;;;;;;
82024;01/11/1997;0000;;35.8;;3.4;2;30.88;95.5;2.666667;
82024;01/11/1997;1200;0;;25;;;;;;
82024;02/11/1997;0000;;37.2;;6.1;9.2;31.28;91;3;
82024;02/11/1997;1200;0;;27;;;;;;
82024;03/11/1997;0000;;36.8;;6.2;10.3;30.72;89;2.666667;
82024;03/11/1997;1200;0;;25.2;;;;;;
82024;04/11/1997;0000;;36;;1;17.5;30.64;87;3.666667;
82024;04/11/1997;1200;0;;25.2;;;;;;
82024;05/11/1997;0000;;35.6;;3.1;9;30.44;86;2.333333;
82024;05/11/1997;1200;0;;26.2;;;;;;
82024;06/11/1997;0000;;35.6;;2;7.6;29.8;89.75;2.333333;
82024;06/11/1997;1200;0;;25;;;;;;
82024;07/11/1997;0000;;36.2;;1.3;6.2;30.64;88;2.666667;
82024;07/11/1997;1200;0;;26.2;;;;;;
82024;08/11/1997;0000;;32.8;;1.3;9.1;29.4;93;2.333333;
82024;08/11/1997;1200;0;;26.8;;;;;;
82024;09/11/1997;0000;;35;;6.2;7.2;30.72;91.25;1.666667;
82024;09/11/1997;1200;3.2;;26.4;;;;;;
82024;10/11/1997;0000;;35.2;;0;2.4;29.56;93;2;
82024;10/11/1997;1200;0;;25.4;;;;;;
82024;11/11/1997;0000;;35.8;;8.2;6.7;31.2;89.25;2.666667;
82024;11/11/1997;1200;0;;26.2;;;;;;
82024;12/11/1997;0000;;36.2;;7.2;9.6;30.96;80.75;2.666667;
82024;12/11/1997;1200;0;;26.4;;;;;;
82024;13/11/1997;0000;;35.4;;6.2;6.5;30.4;63;3;
82024;13/11/1997;1200;0;;26.4;;;;;;
82024;14/11/1997;0000;;35.6;;4;4.2;30.72;63.75;3;
82024;14/11/1997;1200;0;;26.4;;;;;;
82024;15/11/1997;0000;;36;;3.1;8.8;30.32;69;1.666667;
82024;15/11/1997;1200;0;;26.8;;;;;;
