--------------------
BDMEP - INMET
--------------------
Estação           : RIO BRANCO - AC (OMM: 82915)
Latitude  (graus) : -9.96
Longitude (graus) : -67.8
Altitude  (metros): 160.00
Estação Operante
Inicio de operação: 01/01/1929
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82915;22/12/1985;1200;0;;22.6;;;;;;
82915;23/12/1985;0000;;29.8;;2;1.2;24.96;;2.333333;
82915;23/12/1985;1200;6.4;;23;;;;;;
82915;24/12/1985;0000;;28;;0;0.8;24.56;;1;
82915;24/12/1985;1200;56;;20.8;;;;;;
82915;25/12/1985;0000;;33;;4.5;0.2;27.24;;1;
82915;25/12/1985;1200;14.6;;21.4;;;;;;
82915;26/12/1985;0000;;31.4;;6.4;1;26.72;;1;
82915;26/12/1985;1200;0;;22.4;;;;;;
82915;27/12/1985;0000;;29.4;;0.3;1;24.72;;1;
82915;27/12/1985;1200;7;;23;;;;;;
82915;28/12/1985;0000;;26;;0;1;23.96;;2;
82915;28/12/1985;1200;0;;22;;;;;;
82915;29/12/1985;0000;;29.2;;0;0.6;24.28;;1;
82915;29/12/1985;1200;5;;22;;;;;;
82915;30/12/1985;0000;;27.2;;0.1;0.4;24.48;;0;
82915;30/12/1985;1200;17.4;;21.2;;;;;;
82915;31/12/1985;0000;;29;;2.2;0.4;25.24;;0;
82915;31/12/1985;1200;0;;22;;;;;;
82915;01/01/1986;0000;;30.8;;0;0.6;24.08;91;1;
82915;01/01/1986;1200;33;;21.2;;;;;;
82915;02/01/1986;0000;;32.6;;8.2;1.2;27.04;85.75;0;
82915;02/01/1986;1200;24.8;;22;;;;;;
82915;03/01/1986;0000;;31.2;;9.5;1.8;26.72;81.25;1.666667;
82915;03/01/1986;1200;0;;21.2;;;;;;
82915;04/01/1986;0000;;31.6;;6.1;2.4;26.2;85.25;1.666667;
82915;04/01/1986;1200;0;;22;;;;;;
82915;05/01/1986;0000;;30.6;;0.9;1.6;24.72;93.25;2;
82915;05/01/1986;1200;7.2;;22.8;;;;;;
82915;06/01/1986;0000;;28.8;;2.3;1.2;25.08;91.5;1;
82915;06/01/1986;1200;39;;21.8;;;;;;
82915;07/01/1986;0000;;31.6;;5.4;1.2;24.8;89;0.333333;
82915;07/01/1986;1200;0;;21.2;;;;;;
82915;08/01/1986;0000;;30.6;;2.5;2;25.08;92.75;1.666667;
82915;08/01/1986;1200;4.6;;22;;;;;;
82915;09/01/1986;0000;;31;;1.9;1.2;25.04;88.5;1.666667;
82915;09/01/1986;1200;4.4;;22;;;;;;
82915;10/01/1986;0000;;31.4;;2.8;1.4;24.6;91.25;2.333333;
82915;10/01/1986;1200;0.5;;20.8;;;;;;
82915;11/01/1986;0000;;28;;0.4;1.8;24.84;88.5;1.666667;
82915;11/01/1986;1200;1.8;;22;;;;;;
82915;12/01/1986;0000;;32.4;;6;1.2;26.32;87.25;1;
82915;12/01/1986;1200;0;;22.4;;;;;;
82915;13/01/1986;0000;;32;;4.3;2.6;25.52;91;1;
82915;13/01/1986;1200;0;;21.4;;;;;;
82915;14/01/1986;0000;;28.8;;0.5;1.4;24.68;91.5;1;
82915;14/01/1986;1200;0.6;;21.8;;;;;;
82915;15/01/1986;0000;;32.2;;4.3;1;26.04;90.25;2;
82915;15/01/1986;1200;0;;22.2;;;;;;
82915;16/01/1986;0000;;31.6;;4.9;1.6;25.24;90.25;1.666667;
82915;16/01/1986;1200;0;;21.6;;;;;;
82915;17/01/1986;0000;;29.8;;3.5;1.6;25.6;88;1.666667;
82915;17/01/1986;1200;25.2;;23;;;;;;
82915;18/01/1986;0000;;29.8;;1.1;1.3;25.28;88.75;1.666667;
82915;18/01/1986;1200;6.8;;22.4;;;;;;
82915;19/01/1986;0000;;29;;1.2;0.8;25.36;92;1.666667;
82915;19/01/1986;1200;1;;22.8;;;;;;
82915;20/01/1986;0000;;26;;0.3;1;23.92;95;0;
