--------------------
BDMEP - INMET
--------------------
Estação           : SAO LUIS - MA (OMM: 82280)
Latitude  (graus) : -2.53
Longitude (graus) : -44.21
Altitude  (metros): 50.86
Estação Operante
Inicio de operação: 18/11/1924
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82280;20/02/1980;0000;;28.6;;1.2;2;;;;
82280;20/02/1980;1200;43.2;;22.8;;;;;;
82280;21/02/1980;0000;;28.4;;2;0.3;;;;
82280;21/02/1980;1200;21.3;;22.9;;;;;;
82280;22/02/1980;0000;;25.6;;0;0.9;;;;
82280;22/02/1980;1200;38.3;;22.7;;;;;;
82280;23/02/1980;0000;;28.9;;0.1;0.1;;;;
82280;23/02/1980;1200;34.8;;22.7;;;;;;
82280;24/02/1980;0000;;27;;0;1.1;;;;
82280;24/02/1980;1200;30.8;;21.7;;;;;;
82280;25/02/1980;0000;;27.4;;0;1;;;;
82280;25/02/1980;1200;4.3;;22.7;;;;;;
82280;26/02/1980;0000;;27.4;;0.1;1.1;;;;
82280;26/02/1980;1200;15.2;;22.5;;;;;;
82280;27/02/1980;0000;;30.2;;3.9;0.5;;;;
82280;27/02/1980;1200;16.6;;22.6;;;;;;
82280;28/02/1980;0000;;28;;1.3;1.6;;;;
82280;28/02/1980;1200;10.6;;22.8;;;;;;
82280;29/02/1980;0000;;28.4;;1.5;0.9;;;;
82280;29/02/1980;1200;42.8;;21.8;;;;;;
82280;01/03/1980;0000;;28.8;;0;0.9;;;;
82280;01/03/1980;1200;5.6;;22.9;;;;;;
82280;02/03/1980;0000;;27.8;;0;1.6;;;;
82280;02/03/1980;1200;25.7;;21.8;;;;;;
82280;03/03/1980;0000;;28.6;;1.3;2.3;;;;
82280;03/03/1980;1200;9.8;;21.5;;;;;;
82280;04/03/1980;0000;;27.5;;0;1.4;;;;
82280;04/03/1980;1200;1.3;;22.7;;;;;;
82280;05/03/1980;0000;;26.8;;0;0.3;;;;
82280;05/03/1980;1200;81.7;;22.5;;;;;;
82280;06/03/1980;0000;;26.6;;0;1.1;;;;
82280;06/03/1980;1200;15;;22.2;;;;;;
82280;07/03/1980;0000;;28.4;;0.8;0.8;;;;
82280;07/03/1980;1200;33.1;;22.1;;;;;;
82280;08/03/1980;0000;;30.2;;7;1.3;;;;
82280;08/03/1980;1200;0;;22.5;;;;;;
82280;09/03/1980;0000;;30.6;;3.7;2.2;;;;
82280;09/03/1980;1200;16.8;;22.7;;;;;;
82280;10/03/1980;0000;;28.8;;0;0.9;;;;
82280;10/03/1980;1200;18.2;;22.9;;;;;;
82280;11/03/1980;0000;;29.8;;6.9;1.9;;;;
82280;11/03/1980;1200;4.3;;23.1;;;;;;
82280;12/03/1980;0000;;29.9;;3.9;1.5;;;;
82280;12/03/1980;1200;0;;23.4;;;;;;
82280;13/03/1980;0000;;30.4;;2.4;1.2;;;;
82280;13/03/1980;1200;22.8;;22.5;;;;;;
82280;14/03/1980;0000;;29.7;;1.7;1.3;;;;
82280;14/03/1980;1200;16.9;;22.5;;;;;;
82280;15/03/1980;0000;;30.4;;1.1;2;;;;
82280;15/03/1980;1200;16.1;;22.5;;;;;;
82280;16/03/1980;0000;;30.9;;9.3;0.8;;;;
82280;16/03/1980;1200;1.2;;23;;;;;;
82280;17/03/1980;0000;;30.6;;3.3;2.9;;;;
