Data,TempMaxPrevista,TempMinPrevista,TempMaxINMET,NumDiasTempMaxINMET,TempMinINMET,NumDiasTempMinINMET,TempMaxCorrigida,TempMinCorrigida
1/1980,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
2/1980,29.58390399999999,22.36414000000001,,,,,29.58390399999999,22.36414000000001
3/1980,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
4/1980,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
5/1980,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
6/1980,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
7/1980,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
8/1980,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
9/1980,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
10/1980,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
11/1980,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
12/1980,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
1/1981,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
2/1981,29.58390399999999,22.36414000000001,,,,,29.58390399999999,22.36414000000001
3/1981,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
4/1981,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
5/1981,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
6/1981,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
7/1981,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
8/1981,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
9/1981,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
10/1981,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
11/1981,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
12/1981,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
1/1982,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
2/1982,29.58390399999999,22.36414000000001,,,,,29.58390399999999,22.36414000000001
3/1982,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
4/1982,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
5/1982,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
6/1982,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
7/1982,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
8/1982,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
9/1982,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
10/1982,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
11/1982,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
12/1982,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
1/1983,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
2/1983,29.58390399999999,22.36414000000001,,,,,29.58390399999999,22.36414000000001
3/1983,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
4/1983,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
5/1983,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
6/1983,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
7/1983,29.583903999999986,22.36414000000001,,,,,29.583903999999986,22.36414000000001
8/1983,28.971401290322586,21.802705645161296,28.14516129032259,31.0,21.432142857142857,28.0,28.14516129032259,21.432142857142857
9/1983,29.335834566666666,21.568612966666667,29.35666666666667,30.0,23.719999999999995,30.0,29.35666666666667,23.719999999999995
10/1983,29.928979870967737,22.183521483870965,30.854838709677423,31.0,24.22258064516129,31.0,30.854838709677423,24.22258064516129
11/1983,29.882814766666666,23.69940426666667,29.526666666666664,30.0,24.78,30.0,29.526666666666664,24.78
12/1983,30.011092451612896,23.887127870967745,30.0516129032258,31.0,25.164516129032265,31.0,30.0516129032258,25.164516129032265
1/1984,30.13523154838709,23.83390280645161,30.21612903225807,31.0,24.48387096774193,31.0,30.21612903225807,24.48387096774193
2/1984,30.066342758620696,23.80337010344828,30.63793103448276,29.0,24.503448275862063,29.0,30.63793103448276,24.503448275862063
3/1984,29.807585322580646,23.196972709677425,30.564516129032263,31.0,24.164516129032254,31.0,30.564516129032263,24.164516129032254
4/1984,29.34752053333333,22.476388633333336,29.566666666666666,30.0,22.930000000000003,30.0,29.566666666666666,22.930000000000003
5/1984,29.02780222580645,22.227047806451612,29.054838709677423,31.0,22.238709677419358,31.0,29.054838709677423,22.238709677419358
6/1984,28.802919733333336,21.2495457,28.73333333333333,30.0,21.540000000000006,30.0,28.73333333333333,21.540000000000006
7/1984,28.55552464516129,21.15222103225805,27.874193548387094,31.0,20.877419354838718,31.0,27.874193548387094,20.877419354838718
8/1984,28.953277580645164,21.69559816129032,28.322580645161292,31.0,21.10967741935484,31.0,28.322580645161292,21.10967741935484
9/1984,29.20400543333333,21.674804566666666,28.99333333333334,30.0,22.336666666666666,30.0,28.99333333333334,22.336666666666666
10/1984,29.54281664516129,22.465201645161294,29.58064516129032,31.0,23.993548387096766,31.0,29.58064516129032,23.993548387096766
11/1984,30.03610086666667,23.63082653333333,30.16,30.0,24.47,30.0,30.16,24.47
