Data,TempMaxPrevista,TempMinPrevista,TempMaxINMET,NumDiasTempMaxINMET,TempMinINMET,NumDiasTempMinINMET,TempMaxCorrigida,TempMinCorrigida
1/1980,30.96992903225807,22.681230806451612,30.625925925925923,27.0,22.574074074074073,27.0,30.625925925925923,22.574074074074073
2/1980,29.422417551724138,21.963660827586203,29.25217391304348,23.0,21.90434782608695,23.0,29.25217391304348,21.90434782608695
3/1980,29.39117877419355,22.12197335483871,28.631034482758622,29.0,21.77586206896552,29.0,28.631034482758622,21.77586206896552
4/1980,29.115162466666675,21.147257833333327,28.940000000000005,5.0,21.779999999999994,30.0,28.940000000000005,21.779999999999994
5/1980,29.125104129032263,21.143785258064522,,,21.36666666666667,30.0,29.125104129032263,21.36666666666667
6/1980,28.546939500000004,20.48340726666667,27.460000000000004,15.0,19.86190476190476,21.0,27.460000000000004,19.86190476190476
7/1980,27.16805,18.778920903225806,27.106451612903232,31.0,18.961290322580645,31.0,27.106451612903232,18.961290322580645
8/1980,27.243842903225797,18.636553387096782,27.39,30.0,18.683333333333334,30.0,27.39,18.683333333333334
9/1980,28.03164883333334,19.8049728,28.55,30.0,19.880000000000006,30.0,28.55,19.880000000000006
10/1980,28.395974193548387,20.386643032258068,28.52333333333333,30.0,20.41,30.0,28.52333333333333,20.41
11/1980,29.377005766666674,21.12037946666666,29.785714285714285,28.0,21.03571428571428,28.0,29.785714285714285,21.03571428571428
12/1980,29.826967870967746,21.514979935483872,30.32903225806451,31.0,21.393548387096775,31.0,30.32903225806451,21.393548387096775
1/1981,29.30274199999999,20.929624999999987,,,,,29.30274199999999,20.929624999999987
2/1981,29.302741999999995,20.929624999999987,,,,,29.302741999999995,20.929624999999987
3/1981,29.30274199999999,20.929624999999987,,,,,29.30274199999999,20.929624999999987
4/1981,29.30274199999999,20.929624999999987,,,,,29.30274199999999,20.929624999999987
5/1981,29.30274199999999,20.929624999999987,,,,,29.30274199999999,20.929624999999987
6/1981,29.30274199999999,20.929624999999987,,,,,29.30274199999999,20.929624999999987
7/1981,29.30274199999999,20.929624999999987,,,,,29.30274199999999,20.929624999999987
