Data,TempMaxPrevista,TempMinPrevista,TempMaxINMET,NumDiasTempMaxINMET,TempMinINMET,NumDiasTempMinINMET,TempMaxCorrigida,TempMinCorrigida
11/1986,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
12/1986,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
1/1987,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
2/1987,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
3/1987,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
4/1987,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
5/1987,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
6/1987,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
7/1987,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
8/1987,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
9/1987,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
10/1987,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
11/1987,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
12/1987,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
1/1988,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
2/1988,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
3/1988,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
4/1988,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
5/1988,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
6/1988,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
7/1988,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
8/1988,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
9/1988,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
10/1988,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
11/1988,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
12/1988,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
1/1989,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
2/1989,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
3/1989,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
4/1989,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
5/1989,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
6/1989,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
7/1989,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
8/1989,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
9/1989,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
10/1989,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
11/1989,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
12/1989,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
1/1990,31.07724451612903,24.201365967741946,30.587096774193554,31.0,24.074193548387093,31.0,30.587096774193554,24.074193548387093
2/1990,30.140548214285733,23.123951464285717,,,,,30.140548214285733,23.123951464285717
3/1990,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
4/1990,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
5/1990,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
6/1990,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
7/1990,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
8/1990,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
9/1990,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
10/1990,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
11/1990,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
12/1990,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
1/1991,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
2/1991,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
3/1991,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
4/1991,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
5/1991,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
6/1991,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
7/1991,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
8/1991,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
9/1991,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
10/1991,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
11/1991,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
12/1991,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
1/1992,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
2/1992,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
3/1992,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
4/1992,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
5/1992,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
6/1992,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
7/1992,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
8/1992,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
9/1992,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
10/1992,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
11/1992,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
12/1992,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
1/1993,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
2/1993,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
3/1993,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
4/1993,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
5/1993,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
6/1993,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
7/1993,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
8/1993,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
9/1993,30.11025800000001,23.10076900000001,,,,,30.11025800000001,23.10076900000001
10/1993,30.110258000000016,23.10076900000001,,,,,30.110258000000016,23.10076900000001
11/1993,31.94014670000001,25.227155800000002,31.59666666666666,30.0,24.71,30.0,31.59666666666666,24.71
12/1993,30.137616903225823,23.12170800000001,,,,,30.137616903225823,23.12170800000001
1/1994,31.108547612903227,24.292526741935482,30.54838709677418,31.0,23.874193548387094,31.0,30.54838709677418,23.874193548387094
2/1994,30.44663032142858,23.903276785714286,29.99285714285714,28.0,23.635714285714283,28.0,29.99285714285714,23.635714285714283
3/1994,29.883548838709675,23.504262161290328,29.716129032258067,31.0,23.29677419354838,31.0,29.716129032258067,23.29677419354838
4/1994,29.46142556666667,23.269632100000006,29.38333333333333,30.0,23.136666666666667,30.0,29.38333333333333,23.136666666666667
5/1994,30.10423870967741,23.28734370967742,30.05161290322581,31.0,23.145161290322584,31.0,30.05161290322581,23.145161290322584
6/1994,29.0280256,22.6777017,28.89,30.0,22.829999999999995,30.0,28.89,22.829999999999995
7/1994,29.332597774193548,22.275544161290327,29.148387096774194,31.0,22.20967741935484,31.0,29.148387096774194,22.20967741935484
