<html><meta http-equiv="Content-Type" content="text/html; charset=iso-8859-1">
<head>
<title>Estação - 83361</title>
   <!-- FACE BOX -->
   <script src="facebox/js/jquery.js" type="text/javascript"></script>
   <link href="facebox/styles/facebox.css" media="screen" rel="stylesheet" type="text/css" >

   <script src="facebox/js/facebox.js" type="text/javascript"></script>
   <script type="text/javascript">
      jQuery(document).ready(function($) {
         $('a[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
         $('area[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
      })
   </script>
   <script type="text/javascript">
      function showFoto(src) {
         //criando um link falso, para o LightBox captar as informações
         var a_false = document.createElement("A");
         a_false.rel = "lightbox";
         a_false.href = src;
         //chamando a função do lightbox responsável pelo início das ações
         myLightbox.start(a_false);
         //anulando o link
         a_false = null;
      }
   </script>
</head>
<pre>--------------------
BDMEP - INMET
--------------------
Estação           : CUIABA - MT (OMM: 83361)
Latitude  (graus) : -15.61
Longitude (graus) : -56.1
Altitude  (metros): 145.00
Estação Operante
Inicio de operação: 01/01/1911
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;DirecaoVento;VelocidadeVentoMedia;VelocidadeVentoMaximaMedia;EvaporacaoPiche;EvapoBHPotencial;EvapoBHReal;InsolacaoTotal;NebulosidadeMedia;NumDiasPrecipitacao;PrecipitacaoTotal;PressaoNivelMarMedia;PressaoMedia;TempMaximaMedia;TempCompensadaMedia;TempMinimaMedia;UmidadeRelativaMedia;VisibilidadeMedia;
83361;31/01/1980;0000;0;1.845161;4.1;;;;199.2;4.043011;16;238.2;;991.939785;32.26129;26.862581;23.193548;81.044118;;
83361;29/02/1980;0000;36;1.971264;4.1;65.9;;;124.9;3.643678;26;374.8;;990.308046;31.486207;26.249655;23.458621;85.943182;;
83361;31/03/1980;0000;27;1.475269;5;;;;169.5;5.344086;16;170.8;;993.315054;33.503226;26.780645;23.258065;79.472222;;
83361;30/04/1980;0000;36;1.618889;7;;;;188.5;4.522222;9;71;;993.42;32.753333;26.417333;22.443333;79.676471;;
83361;31/05/1980;0000;18;1.454839;3.6;;;;230.6;3.946237;6;82.2;;995.662366;32.1;25.173548;20.725806;;;
83361;30/06/1980;0000;36;1.491111;4.6;104.4;;;217.7;3.966667;2;2.2;;997.21;30.25;23.353333;18.496667;75.105769;;
83361;31/07/1980;0000;23;1.783871;5.8;149.8;;;233.3;2.913978;4;0.4;;997.166667;31.429032;22.798065;17.009677;69.31;;
83361;31/08/1980;0000;18;1.584946;6.3;;;;201.8;2.516129;1;0.5;;995.762366;34.23871;25.854839;19.751613;59.96875;;
83361;30/09/1980;0000;14;2.012222;6.1;165.6;;;155.4;3.3;7;124;;994.686667;32.793333;25.477333;19.853333;62.285714;;
83361;31/10/1980;0000;32;2.151613;7.8;190.5;;;228.1;4.763441;4;14.6;;993.27957;35.458065;28.218065;23.380645;63.935185;;
83361;30/11/1980;0000;18;2.326667;6.6;105.8;;;175.8;4.822222;13;214.1;;991.78;32.206667;26.420667;22.34;77.673913;;
83361;31/12/1980;0000;32;2.188172;5;;;;144.3;4.494624;23;268.2;;990.57957;31.448387;26.357419;23.33871;;;
83361;31/01/1981;0000;14;1.869892;4.8;98.6;;;147.6;3.989247;17;204.5;;992.098925;31.674194;26.452258;23.445161;81.131579;;
