<html><meta http-equiv="Content-Type" content="text/html; charset=iso-8859-1">
<head>
<title>Estação - 82331</title>
   <!-- FACE BOX -->
   <script src="facebox/js/jquery.js" type="text/javascript"></script>
   <link href="facebox/styles/facebox.css" media="screen" rel="stylesheet" type="text/css" >

   <script src="facebox/js/facebox.js" type="text/javascript"></script>
   <script type="text/javascript">
      jQuery(document).ready(function($) {
         $('a[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
         $('area[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
      })
   </script>
   <script type="text/javascript">
      function showFoto(src) {
         //criando um link falso, para o LightBox captar as informações
         var a_false = document.createElement("A");
         a_false.rel = "lightbox";
         a_false.href = src;
         //chamando a função do lightbox responsável pelo início das ações
         myLightbox.start(a_false);
         //anulando o link
         a_false = null;
      }
   </script>
</head>
<pre>--------------------
BDMEP - INMET
--------------------
Estação           : MANAUS - AM (OMM: 82331)
Latitude  (graus) : -3.1
Longitude (graus) : -60.01
Altitude  (metros): 61.25
Estação Operante
Inicio de operação: 01/01/1910
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;DirecaoVento;VelocidadeVentoMedia;VelocidadeVentoMaximaMedia;EvaporacaoPiche;EvapoBHPotencial;EvapoBHReal;InsolacaoTotal;NebulosidadeMedia;NumDiasPrecipitacao;PrecipitacaoTotal;PressaoNivelMarMedia;PressaoMedia;TempMaximaMedia;TempCompensadaMedia;TempMinimaMedia;UmidadeRelativaMedia;VisibilidadeMedia;
82331;31/01/1980;0000;0;1.835484;10.5;;;;;7.236559;15;92.5;;1003.02043;30.726316;26.008421;22.947368;87.5;;
82331;29/02/1980;0000;5;2.552874;6.6;;;;;6.08046;;77.7;;;32.586667;27.373333;23.26;77.533333;;
82331;31/03/1980;0000;9;2.317204;6.6;;;;106.1;7.268817;19;217.1;;;31.5;26.306154;23.126923;86.317308;;
82331;30/04/1980;0000;0;2.668889;7;;;;;6.655556;15;211.4;;;31.273913;26.271304;23.004348;86.369565;;
82331;31/05/1980;0000;5;2.494624;6.6;73.5;;;182.3;6.666667;;53.8;;;32.053571;26.945;23.332143;83.0625;;
82331;30/06/1980;0000;0;2.026667;7.8;;;;168;6.122222;;79.4;;;31.516;26.5568;22.796;82.92;;
82331;31/07/1980;0000;0;1.572043;5.8;;;;178.8;4.526882;;23.9;;;31.769231;26.500769;22.507692;79.77;;
82331;31/08/1980;0000;0;1.658065;5.6;;;;;4.849462;;31.2;;;32.521739;26.881739;22.726087;78.880435;;
82331;30/09/1980;0000;0;1.982222;5.6;;;;132.2;4.577778;;31.6;;;32.9;27.1912;23.04;79.1;;
82331;31/10/1980;0000;0;2.076087;6.6;;;;;5.880435;;141.1;;;31.809091;26.778095;22.813636;82.1;;
82331;30/11/1980;0000;0;2.503333;8.3;;;;;5.966292;;149.7;;;31.49375;26.4525;23.05625;85.633333;;
82331;31/12/1980;0000;0;2.137634;7;56.8;;;108.7;6.666667;;190.2;;1002.92043;31.051852;26.302963;23.037037;84.953704;;
82331;31/01/1981;0000;0;1.836559;5.6;56.9;;;91.5;7.032258;21;162.5;;1001.65914;29.95;25.628667;22.536667;88.083333;;
82331;28/02/1981;0000;0;1.577381;6.8;;;;87;6.940476;19;164.9;;;30.3375;25.458333;21.8875;88.40625;;
82331;31/03/1981;0000;0;1.644086;5;;;;88.6;6.387097;;197.1;;;31.904167;26.604167;22.879167;85.23913;;
