<html><meta http-equiv="Content-Type" content="text/html; charset=iso-8859-1">
<head>
<title>Estação - 82280</title>
   <!-- FACE BOX -->
   <script src="facebox/js/jquery.js" type="text/javascript"></script>
   <link href="facebox/styles/facebox.css" media="screen" rel="stylesheet" type="text/css" >

   <script src="facebox/js/facebox.js" type="text/javascript"></script>
   <script type="text/javascript">
      jQuery(document).ready(function($) {
         $('a[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
         $('area[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
      })
   </script>
   <script type="text/javascript">
      function showFoto(src) {
         //criando um link falso, para o LightBox captar as informações
         var a_false = document.createElement("A");
         a_false.rel = "lightbox";
         a_false.href = src;
         //chamando a função do lightbox responsável pelo início das ações
         myLightbox.start(a_false);
         //anulando o link
         a_false = null;
      }
   </script>
</head>
<pre>--------------------
BDMEP - INMET
--------------------
Estação           : SAO LUIS - MA (OMM: 82280)
Latitude  (graus) : -2.53
Longitude (graus) : -44.21
Altitude  (metros): 50.86
Estação Operante
Inicio de operação: 18/11/1924
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;DirecaoVento;VelocidadeVentoMedia;VelocidadeVentoMaximaMedia;EvaporacaoPiche;EvapoBHPotencial;EvapoBHReal;InsolacaoTotal;NebulosidadeMedia;NumDiasPrecipitacao;PrecipitacaoTotal;PressaoNivelMarMedia;PressaoMedia;TempMaximaMedia;TempCompensadaMedia;TempMinimaMedia;UmidadeRelativaMedia;VisibilidadeMedia;
82280;31/01/1980;0000;;;;95;;;171.1;;;274.4;;;31.074194;;23.874194;;;
82280;29/02/1980;0000;;;;44.4;;;56.3;;24;824.7;;;28.955172;;22.834483;;;
82280;31/03/1980;0000;;;;53.5;;;98.5;;23;379.5;;;30.1;;23.109677;;;
82280;30/04/1980;0000;;;;50.9;;;116.8;;25;446.7;;;30.19;;23.05;;;
82280;31/05/1980;0000;;;;67.2;;;197;;19;228.3;;;30.835484;;23.787097;;;
82280;30/06/1980;0000;;;;59.3;;;193.4;;16;213.8;;;30.206667;;23.24;;;
82280;31/07/1980;0000;;;;78.8;;;238.8;;;87.6;;;30.235484;;22.851613;;;
82280;31/08/1980;0000;;;;99.8;;;245.2;;;8.5;;;31.019355;;23.058065;;;
82280;30/09/1980;0000;;;;118.5;;;224;;;11.2;;;31.143333;;23.526667;;;
82280;31/10/1980;0000;;;;150.4;;;230.9;;;0;;;31.580645;;24.016129;;;
82280;30/11/1980;0000;;;;126.3;;;211.2;;;1.7;;;31.256667;;23.713333;;;
82280;31/12/1980;0000;;;;126.4;;;202.5;;;2.1;;;31.574194;;23.845161;;;
82280;31/01/1981;0000;9;3.027711;5.6;107.4;;;160.1;7.156627;;75.9;;1004.53012;31.122581;26.656429;23.632258;80.044643;;
82280;28/02/1981;0000;9;2.907246;5.5;89.2;;;162.8;6.695652;;161.5;;;30.592857;26.34;23.378571;81.806818;;
82280;31/03/1981;0000;9;2.844872;7.1;84.1;;;122.4;6.884615;19;350.3;;;29.916129;26.163846;23.645161;85.291667;;
82280;30/04/1981;0000;9;1.923077;4.1;63.3;;;161.2;6.346154;20;265;;;30.8;26.645385;23.553333;86.71;;
82280;31/05/1981;0000;9;1.626389;4.1;59.5;;;111;7.763889;27;372.3;;;30.187097;26;23.196774;88.979167;;
82280;30/06/1981;0000;9;2.222222;5;72.1;;;229.4;4.592593;;82;;;30.59;26.218519;23.353333;84.296296;;
82280;31/07/1981;0000;5;2.358904;5;82.2;;;258.8;4.191781;;71.6;;;30.567742;25.755833;22.741935;82.322917;;
82280;31/08/1981;0000;9;3.046739;5.3;106.6;;;269.7;3.413043;;0.7;;1005.8;31.280645;26.001935;22.887097;80.282258;;
82280;30/09/1981;0000;5;3.582759;6;131.4;;;264.6;3.563218;;0;;;31.65;26.562759;23.61;75.922414;;
82280;31/10/1981;0000;5;3.887356;6.6;136.7;;;258.4;4.137931;;0;;;31.641935;26.971034;23.945161;75.224138;;
82280;30/11/1981;0000;5;3.718391;6.1;148.7;;;232.2;4.701149;;0;;;32.186667;27.405517;24.46;73.456897;;
82280;31/12/1981;0000;5;3.823333;9.1;130.6;;;190.9;5.655556;;139.5;;;31.754839;27.386;24.367742;76.466667;;
82280;31/01/1982;0000;5;2.205376;5.8;76.1;;;142;7.526882;15;302;;;29.735484;26.227097;23.683871;84.266129;;
82280;28/02/1982;0000;5;2.058333;5;44.6;;;80.4;8.595238;22;477.1;;;29.003571;25.501429;22.885714;88.444444;;
82280;31/03/1982;0000;5;2.223457;5;53.6;;;130.8;7.3375;27;356.6;;;29.767742;26.186667;23.158065;86.884615;;
82280;30/04/1982;0000;5;1.751724;6.6;45.3;;;104.8;7.896552;25;468.6;;;29.806667;25.765517;22.83;91.094828;;
