<html><meta http-equiv="Content-Type" content="text/html; charset=iso-8859-1">
<head>
<title>Estação - 82098</title>
   <!-- FACE BOX -->
   <script src="facebox/js/jquery.js" type="text/javascript"></script>
   <link href="facebox/styles/facebox.css" media="screen" rel="stylesheet" type="text/css" >

   <script src="facebox/js/facebox.js" type="text/javascript"></script>
   <script type="text/javascript">
      jQuery(document).ready(function($) {
         $('a[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
         $('area[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
      })
   </script>
   <script type="text/javascript">
      function showFoto(src) {
         //criando um link falso, para o LightBox captar as informações
         var a_false = document.createElement("A");
         a_false.rel = "lightbox";
         a_false.href = src;
         //chamando a função do lightbox responsável pelo início das ações
         myLightbox.start(a_false);
         //anulando o link
         a_false = null;
      }
   </script>
</head>
<pre>--------------------
BDMEP - INMET
--------------------
Estação           : MACAPA - AP (OMM: 82098)
Latitude  (graus) : -0.05
Longitude (graus) : -51.11
Altitude  (metros): 14.46
Estação Operante
Inicio de operação: 01/01/1925
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;DirecaoVento;VelocidadeVentoMedia;VelocidadeVentoMaximaMedia;EvaporacaoPiche;EvapoBHPotencial;EvapoBHReal;InsolacaoTotal;NebulosidadeMedia;NumDiasPrecipitacao;PrecipitacaoTotal;PressaoNivelMarMedia;PressaoMedia;TempMaximaMedia;TempCompensadaMedia;TempMinimaMedia;UmidadeRelativaMedia;VisibilidadeMedia;
82098;31/01/1980;0000;;2.658065;7.5;48.5;;;113.2;0.913978;27;228.6;;;29.580645;25.775484;23.390323;;;
82098;29/02/1980;0000;;2.675862;6.3;41.2;;;86.9;0.903448;21;214.2;;;29.47931;25.652414;23.068966;;;
82098;31/03/1980;0000;;1.81828;7;35.7;;;100.2;0.915054;27;482.7;;;29.145161;25.564516;23.254839;;;
82098;30/04/1980;0000;;1.522222;5;;;;;;23;162.8;;;;;;;;
82098;31/05/1980;0000;;;;56.9;;;179.1;0.828261;24;177.2;;1009.48913;30.980645;26.803226;24.058065;;;
82098;30/06/1980;0000;;1.561798;5;62.2;;;188.9;0.747778;21;288.5;;;30.443333;26.489333;23.766667;;;
82098;31/07/1980;0000;;1.311828;5;66.2;;;214;0.703226;20;301.3;;;30.835484;26.220645;23.416129;;;
82098;31/08/1980;0000;;2.27957;5;101.9;;;267.4;0.656989;;114.3;;;31.532258;27.087097;23.674194;;;
82098;30/09/1980;0000;;3.126667;5.5;143.8;;;277.9;0.613333;;1.8;;;32.77;28.029333;24.023333;;;
82098;31/10/1980;0000;;4.687097;7.6;177.7;;;293.1;0.697849;;24.3;;;33;28.363871;23.958065;;;
82098;30/11/1980;0000;;3.971111;7.6;159.5;;;252.5;0.711111;;33.7;;;32.383333;28.004;23.923333;;;
82098;31/12/1980;0000;;3.758065;6.5;156.5;;;239.1;0.71828;;48.2;;;32.254839;27.677419;23.770968;;;
82098;31/01/1981;0000;;2.888172;7;85.5;;;142.3;0.870968;22;409.3;;1009.04086;29.683871;26.136129;23.625806;;;
82098;28/02/1981;0000;;2.860714;6.3;69.3;;;146.8;0.85;16;195.2;;;29.992857;26.552143;23.989286;;;
82098;31/03/1981;0000;;3.691398;8.3;120.3;;;214.8;0.783871;;84.9;;;31.267742;27.116774;23.812903;;;
82098;30/04/1981;0000;;2.593333;7;71.6;;;172;0.864444;23;516.4;;;31.163333;27.210667;24.453333;;;
82098;31/05/1981;0000;;2.017204;7;50.6;;;138.2;0.873118;28;386.9;;;29.825806;26.274839;23.916129;;;
82098;30/06/1981;0000;;2.076667;6.5;69.3;;;222.3;0.737778;19;186.4;;;30.67;26.655333;23.986667;;;
82098;31/07/1981;0000;;1.704301;6.5;67.3;;;232;0.725806;22;233.9;;;30.390323;25.834839;23;;;
