Data,TempMax,TempMaxPredicted
1982-05-18,32.9,32.084232
1982-05-20,31.8,32.49717
1982-05-21,31.1,32.601524
1982-05-22,27.3,28.535215
1982-05-24,31.2,32.50365
1982-05-25,32.2,31.875128
1982-05-26,29.9,31.006292
1982-05-28,29.3,28.744371
1982-05-29,28.8,30.177645
1982-05-30,31.6,31.78796
1982-05-31,27.5,30.08067
1982-06-02,30.4,32.12479
1982-06-03,29.1,30.394377
1982-06-04,30.6,30.568039
1982-06-05,30.2,30.652626
1982-06-06,30.0,31.515192
1982-06-07,29.3,30.209284
1982-06-09,31.2,31.235903
1982-06-10,31.8,31.280264
1982-06-11,31.2,31.389084
1982-06-12,31.4,32.492165
1982-06-13,29.5,31.116148
1982-06-14,30.4,30.449007
1982-06-15,30.0,31.128853
1982-06-16,30.6,31.466074
1982-06-17,30.2,31.995337
1982-06-18,31.7,32.29252
1982-06-19,30.0,30.792456
1982-06-21,31.6,32.924965
1982-06-25,32.6,33.141243
1982-06-26,32.1,31.699356
1982-06-27,32.3,33.022057
1982-06-29,31.3,32.3876
1982-06-30,31.8,31.324217
1982-07-02,30.6,31.80242
1982-07-03,30.8,30.529123
1982-07-04,30.5,32.02868
1982-07-05,30.8,31.182772
1982-07-06,31.0,31.995584
1982-07-07,28.0,29.84486
1982-07-08,28.7,29.478048
1982-07-09,31.2,29.884073
1982-07-10,29.8,29.978685
1982-07-11,30.4,32.34325
1982-07-12,31.4,32.497124
1982-07-13,31.6,32.51096
1982-07-15,32.5,33.19677
1982-07-16,32.0,33.107494
1982-07-19,31.3,32.67878
1982-07-20,33.3,32.09416
1982-07-21,32.8,33.58085
1982-07-23,32.8,34.15267
1982-07-24,33.1,32.499245
1982-07-26,30.1,29.098879
1982-07-27,30.2,30.233618
1982-07-28,30.4,30.32139
1982-07-29,29.1,29.763912
1982-07-30,31.2,30.099167
1982-07-31,30.3,30.92026
1982-08-01,31.8,32.44697
1982-08-04,31.8,32.118866
1982-08-06,31.9,31.324097
1982-08-09,32.8,33.398045
1982-08-10,31.9,31.582376
1982-08-11,32.3,32.919533
1982-08-12,31.4,31.040691
1982-08-14,31.2,31.203176
1982-08-16,31.1,31.136377
1982-08-17,32.8,33.30389
1982-08-18,30.6,30.99738
1982-08-20,32.8,33.177944
1982-08-21,33.2,33.6916
1982-08-22,32.4,32.467766
1982-08-23,32.8,31.811506
1982-08-26,33.8,33.906
1982-08-27,33.4,33.54641
1982-08-28,33.6,34.356583
1982-08-29,34.1,35.000706
1982-08-30,34.0,34.257553
1982-08-31,34.2,34.416656
1982-09-01,33.6,33.088898
1982-09-02,33.9,33.550903
1982-09-03,33.7,34.011253
1982-09-04,33.2,34.319088
1982-09-06,34.3,34.47529
1982-09-07,33.0,33.0733
1982-09-08,33.6,33.043022
1982-09-09,34.2,32.88112
1982-09-10,34.2,33.31271
1982-09-12,34.9,34.24307
1982-09-13,29.4,31.735415
1982-09-14,34.6,34.574497
1982-09-15,34.9,34.761208
1982-09-16,34.9,34.39467
1982-09-17,35.4,34.883366
1982-09-18,34.4,34.162468
1982-09-19,34.6,33.835793
1982-09-21,34.6,35.1943
1982-09-22,35.1,34.225258
1982-09-23,34.2,33.95847
1982-09-24,35.2,34.90993
1982-09-26,34.8,34.81189
1982-09-27,34.2,34.768898
1982-09-28,35.9,35.470047
1982-09-29,34.8,34.251232
1982-09-30,35.6,33.931217
1982-10-01,34.6,34.32165
1982-10-02,34.7,33.768883
1982-10-03,35.5,33.7405
1982-10-04,35.3,34.59792
1982-10-05,34.0,32.735004
1982-10-06,34.3,33.902256
1982-10-07,35.4,35.426804
1982-10-08,36.2,35.347496
1982-10-10,35.4,35.288143
1982-10-12,34.8,35.619625
1982-10-15,35.3,33.21517
1982-10-16,31.2,31.070795
1982-10-19,37.7,35.21076
1982-10-20,34.4,34.523327
1982-10-21,34.4,34.58751
1982-10-22,35.1,35.31768
1982-10-24,35.0,34.34509
1982-10-25,32.2,32.999786
1982-10-26,32.6,32.52178
1982-10-27,32.3,29.484724
1982-10-30,35.0,34.337086
1982-10-31,34.4,34.52424
1982-11-01,34.0,33.52406
1982-11-02,35.1,35.099518
1982-11-04,34.0,33.773895
1982-11-05,34.2,33.43621
1982-11-06,34.5,34.40141
1982-11-07,34.6,34.435104
1982-11-08,35.0,34.734455
1982-11-09,35.6,35.59024
1982-11-11,35.2,35.555058
1982-11-12,36.2,35.095917
1982-11-13,35.4,35.13121
1982-11-14,35.5,35.338203
1982-11-16,35.8,35.35064
1982-11-18,35.3,35.160545
1982-11-19,33.6,35.65024
1982-11-21,34.6,34.60443
1982-11-23,35.6,34.793575
1982-11-24,36.2,35.35767
1982-11-25,35.2,34.858536
1982-11-26,35.0,34.98828
1982-11-28,35.5,34.466988
1982-11-29,35.0,34.751907
1982-11-30,35.6,34.97598
1982-12-03,33.7,33.84651
1982-12-04,33.3,33.297985
1982-12-06,34.0,34.68953
1982-12-08,35.0,33.161613
1982-12-10,34.2,33.256596
1982-12-12,34.4,34.69639
1982-12-14,35.4,35.529633
1982-12-16,33.0,32.940567
1982-12-17,35.7,34.903416
1982-12-19,35.5,35.355785
1982-12-23,34.3,34.46313
1982-12-24,34.3,34.599644
1982-12-25,32.8,32.90742
1982-12-27,32.8,33.240135
1982-12-29,26.3,28.392174
1983-01-01,33.5,34.53187
1983-01-02,33.1,33.95426
1983-01-03,33.2,33.856133
1983-01-04,32.2,31.957506
1983-01-05,33.8,33.88821
1983-01-06,33.0,33.11817
1983-01-07,32.2,29.81013
1983-01-08,32.0,32.009033
1983-01-09,31.4,32.036613
1983-01-10,30.8,31.740286
1983-01-11,33.2,33.182785
1983-01-12,32.0,32.50038
1983-01-13,33.1,32.95329
1983-01-14,33.3,33.62541
1983-01-15,34.4,33.578495
1983-01-16,32.8,33.315456
1983-01-17,32.5,32.284924
1983-01-18,34.0,33.532703
1983-01-19,33.8,33.77911
1983-01-20,33.4,33.394638
1983-01-21,33.4,33.205177
1983-01-22,34.6,34.76458
1983-01-23,33.9,33.68564
1983-01-24,33.6,33.17852
1983-01-25,33.2,32.694458
1983-01-26,33.4,33.06797
1983-01-27,34.0,33.902126
1983-01-28,33.6,33.461708
1983-01-29,34.3,34.342323
1983-01-30,35.6,34.52212
1983-01-31,34.5,35.747303
1983-02-01,35.5,34.424335
1983-02-02,35.3,34.185165
1983-02-03,35.2,35.155586
1983-02-04,33.8,33.96212
1983-02-05,35.0,34.077785
1983-02-06,34.8,34.260387
1983-02-07,35.0,34.432453
1983-02-08,34.0,33.929558
1983-02-09,34.0,33.69026
1983-02-10,35.0,34.428516
1983-02-11,34.2,34.376434
1983-02-12,34.6,34.304466
1983-02-13,35.0,34.79821
1983-02-14,35.4,35.023384
1983-02-15,35.0,34.45399
1983-02-16,37.6,35.751038
1983-02-17,37.0,35.416824
1983-02-18,33.7,32.735085
1983-02-19,33.1,31.984571
1983-02-20,30.4,30.97278
1983-02-21,33.6,33.267757
1983-02-22,33.1,32.717117
1983-02-23,34.6,35.20928
1983-02-24,31.7,31.944887
1983-02-25,34.6,34.727966
1983-02-26,34.0,34.819298
1983-02-27,33.4,32.539963
1983-02-28,35.0,34.550674
1983-03-01,35.6,35.432877
1983-03-02,36.2,34.411114
1983-03-03,35.9,35.74734
1983-03-04,33.3,32.569416
1983-03-05,35.8,35.44092
1983-03-06,35.3,35.939774
1983-03-07,37.0,37.00688
1983-03-08,32.2,34.1535
1983-03-09,34.7,34.877846
1983-03-10,35.8,34.82687
1983-03-11,36.6,36.02759
1983-03-13,34.2,33.127678
1983-03-14,33.1,33.888435
1983-03-15,34.0,33.715343
1983-03-16,34.3,34.099625
1983-03-17,36.2,35.948505
1983-03-18,36.6,36.17699
1983-03-19,36.6,36.343784
1983-03-20,34.8,34.76493
1983-03-21,32.2,33.276073
1983-03-22,34.9,34.03794
1983-03-23,34.7,35.075497
1983-03-24,35.8,35.646896
1983-03-25,35.0,35.686886
1983-03-26,33.3,33.358692
1983-03-27,33.8,34.36291
1983-03-28,35.4,35.187756
1983-03-29,34.6,35.267544
1983-03-30,33.4,33.81501
1983-03-31,34.0,35.049885
1983-04-01,35.2,34.226326
1983-04-02,34.7,34.527115
1983-04-03,34.3,34.720875
1983-04-04,33.0,32.932274
1983-04-05,34.3,34.487206
1983-04-06,35.6,35.482414
1983-04-07,35.0,35.489933
1983-04-08,32.6,31.016253
1983-04-09,34.2,32.266697
1983-04-11,33.6,34.050793
1983-04-12,34.6,35.545406
1983-04-13,31.0,29.327702
1983-04-14,34.1,31.805319
1983-04-15,30.0,31.606657
1983-04-16,32.4,32.523922
1983-04-17,33.2,32.98585
1983-04-18,33.8,33.780636
1983-04-19,31.0,31.100412
1983-04-20,30.2,30.502687
1983-04-21,32.0,32.805157
1983-04-22,32.3,31.745466
1983-04-23,29.6,29.751581
1983-04-24,31.6,32.2787
1983-04-25,32.2,32.543354
1983-04-26,32.6,33.333576
1983-04-27,31.8,32.395832
1983-04-28,30.6,31.140673
1983-04-29,31.8,32.632984
1983-04-30,32.6,33.26045
1983-05-01,32.6,33.885506
1983-05-02,32.6,33.369694
1983-05-03,31.4,31.923744
1983-05-04,33.3,33.59553
1983-05-05,29.8,31.349989
1983-05-06,32.8,33.28029
1983-05-07,33.2,34.015934
1983-05-08,30.0,30.652304
1983-05-09,29.8,30.508871
1983-05-10,32.4,32.694065
1983-05-11,33.1,33.321175
1983-05-12,32.9,33.752304
1983-05-13,32.3,33.101585
1983-05-14,31.0,32.55018
1983-05-15,32.4,34.127853
1983-05-16,32.0,33.523293
1983-05-17,32.6,33.0767
1983-05-18,33.8,34.958023
1983-05-19,34.2,34.59692
1983-05-20,32.5,33.427753
1983-05-21,33.6,34.681946
1983-05-22,33.8,35.092102
1983-05-23,29.8,31.07272
1983-05-24,33.4,33.617012
1983-05-25,33.3,32.97277
1983-05-26,34.2,34.896244
1983-05-27,33.8,34.527386
1983-05-28,32.0,32.0096
1983-05-29,33.3,33.581215
1983-05-30,32.8,33.946495
1983-05-31,33.1,33.32015
1983-06-01,33.4,32.97987
1983-06-02,33.4,33.290283
1983-06-03,32.4,32.240967
1983-06-04,33.4,34.5034
1983-06-05,34.3,35.331047
